ntaxa,rep,ils,ngt,m,snaq_runtime_sum,snaq_runtime_serial,inphynet_runtime,nretic_true,nretic_est,rooted_major_hwcd,unrooted_major_hwcd,rooted_hwcd,unrooted_hwcd,rooted_min_greedy_hwcd,unrooted_min_greedy_hwcd,sum_constraint_hwcd,sum_constraint_retics,perfect_infer_unrooted_hwcd,min_unrooted_nj_hwcd,n_constraints,approx_norm_hwcd,min_greedy_approx_norm_hwcd,approx_norm_input_hwcd,approx_norm_nj_hwcd
200,11,high,3000,10,29932.764088392258,1009.7727570533752,13.930541194,3,7,8,8,50,48,48,48,30,7,24,4,23,0.11538461538461539,0.11538461538461539,0.04843304843304843,0.010101010101010102
200,13,low,1000,10,26784.70895433426,461.8417148590088,13.944907184,7,6,2,2,32,22,40,40,8,6,16,8,23,0.05,0.09090909090909091,0.022988505747126436,0.020202020202020204
100,11,low,3000,20,262998.5913937092,33501.26826286316,12.376376854,5,5,0,0,2,2,4,4,0,5,2,2,7,0.008771929824561403,0.017543859649122806,0.0051813471502590676,0.01020408163265306
100,15,low,3000,20,132995.02829647064,19324.374486923218,11.74072938,2,2,0,0,0,0,0,0,0,2,0,4,7,0.0,0.0,0.010869565217391304,0.02040816326530612
200,11,high,3000,20,447058.9352195263,31272.531911849976,13.915166087,3,6,4,4,50,48,48,48,28,6,18,2,14,0.11538461538461539,0.11538461538461539,0.04,0.005050505050505051
200,6,low,3000,10,33011.911014556885,457.08040595054626,11.9572157,10,14,20,20,48,42,50,50,8,14,28,20,24,0.09170305676855896,0.1091703056768559,0.037940379403794036,0.050505050505050504
200,13,high,100,20,370397.5845258236,14431.2085211277,14.848586147,7,6,80,80,132,122,218,218,48,6,44,34,14,0.2772727272727273,0.4954545454545455,0.10933333333333334,0.08585858585858586
100,12,high,3000,20,449025.388954401,43339.73792004585,12.602193548,5,9,4,4,70,58,76,76,46,9,30,4,6,0.2543859649122807,0.3333333333333333,0.1201923076923077,0.02040816326530612
200,13,low,1000,20,333170.30065250397,18130.191739082336,12.256236298,7,7,0,0,14,10,16,16,6,7,2,6,15,0.022727272727272728,0.03636363636363636,0.016,0.015151515151515152
200,13,low,3000,10,24339.023028612137,724.6625559329987,11.085517714,7,6,12,12,34,24,42,42,4,6,18,6,23,0.05454545454545454,0.09545454545454546,0.014367816091954023,0.015151515151515152
200,12,high,3000,20,535440.9987440109,38124.799365997314,11.324787669,4,4,6,6,18,16,36,36,8,4,8,4,13,0.037914691943127965,0.08530805687203792,0.016129032258064516,0.010101010101010102
200,13,low,3000,20,283248.72269129753,22875.121716976166,11.279242158,7,6,0,0,8,8,6,6,4,6,2,6,15,0.01818181818181818,0.013636363636363636,0.013440860215053764,0.015151515151515152
200,12,high,1000,20,485779.9817786217,47151.5971288681,12.969771795,4,3,20,20,64,50,94,94,20,3,24,8,13,0.11848341232227488,0.22274881516587677,0.03664921465968586,0.020202020202020204
200,14,low,1000,10,28595.675476312637,1015.095685005188,14.319972527,8,11,4,4,32,28,18,18,10,11,12,10,22,0.06278026905829596,0.04035874439461883,0.02577319587628866,0.025252525252525252
100,14,low,3000,10,12282.06203174591,352.6613130569458,12.299170167,4,5,8,8,8,6,10,10,0,5,6,2,12,0.02702702702702703,0.04504504504504504,0.005263157894736842,0.01020408163265306
200,13,high,1000,10,21758.19426035881,419.16448402404785,11.761021074,7,5,2,2,70,54,90,90,14,5,32,2,24,0.12272727272727273,0.20454545454545456,0.02185792349726776,0.005050505050505051
200,13,high,3000,10,22714.012726068497,625.3760538101196,14.5472544,7,4,0,0,54,44,46,46,16,4,28,0,24,0.1,0.10454545454545454,0.02203856749311295,0.0
200,14,high,100,10,41107.717875003815,2216.1767859458923,17.774103551,8,14,146,146,200,192,342,342,66,14,56,24,23,0.4304932735426009,0.7668161434977578,0.11392405063291139,0.06060606060606061
200,15,high,100,10,34173.24033498764,1586.3505699634552,18.61345734,3,3,72,72,104,94,198,198,34,3,58,56,22,0.22596153846153846,0.47596153846153844,0.12362637362637363,0.1414141414141414
200,13,high,1000,20,504163.8525004387,29277.39195919037,11.933256957,7,5,0,0,46,34,38,38,12,5,28,0,13,0.07727272727272727,0.08636363636363636,0.015463917525773196,0.0
50,14,low,3000,20,96398.01493239403,15784.864066839218,11.971409187,2,4,0,0,6,4,2,2,0,4,4,2,4,0.03636363636363636,0.01818181818181818,0.009708737864077669,0.020833333333333332
200,15,high,1000,10,29666.939691781998,1522.5711228847504,12.298430606,3,3,12,12,44,34,82,82,16,3,32,18,21,0.08173076923076923,0.1971153846153846,0.04644808743169399,0.045454545454545456
200,15,high,3000,10,27275.108803272247,875.991996049881,12.64440685,3,3,12,12,50,40,90,90,12,3,32,12,23,0.09615384615384616,0.21634615384615385,0.03314917127071823,0.030303030303030304
200,14,high,100,20,426653.44078564644,32101.444895982742,12.169817314,8,11,32,32,106,96,140,140,62,11,46,20,14,0.21524663677130046,0.31390134529147984,0.10148514851485149,0.050505050505050504
100,12,high,100,10,10002.204779863358,199.85810613632202,12.150820586,5,5,14,14,56,46,96,96,24,5,-100,14,13,0.20175438596491227,0.42105263157894735,0.10106382978723404,0.07142857142857142
200,14,low,100,20,216984.1512312889,12579.320521831512,11.334556764,8,9,14,14,38,32,40,40,36,9,-100,10,16,0.07174887892376682,0.08968609865470852,0.0583756345177665,0.025252525252525252
200,15,high,3000,20,258655.69066238403,18726.206758975983,15.543025515,3,3,6,6,42,32,76,76,8,3,24,6,14,0.07692307692307693,0.18269230769230768,0.018421052631578946,0.015151515151515152
200,13,high,3000,20,479640.53515958786,45695.1230340004,20.170407456,7,5,0,0,56,50,82,82,22,5,20,0,13,0.11363636363636363,0.18636363636363637,0.028350515463917526,0.0
200,14,low,100,10,28845.944779872894,1871.9929010868073,11.963642202,8,9,16,16,50,46,62,62,16,9,-100,10,23,0.1031390134529148,0.13901345291479822,0.034210526315789476,0.025252525252525252
200,15,low,100,10,25808.53373670578,426.4608790874481,15.177766994,3,3,2,2,16,10,30,30,0,3,10,2,23,0.02403846153846154,0.07211538461538461,0.0027624309392265192,0.005050505050505051
100,13,low,3000,10,14902.384309530258,503.09160113334656,18.713533506,1,1,0,0,0,0,0,0,0,1,0,0,11,0.0,0.0,0.0,0.0
200,15,low,3000,20,192137.67121744156,10185.368485927582,11.816977312,3,3,0,0,10,4,18,18,0,3,4,0,15,0.009615384615384616,0.04326923076923077,0.0,0.0
200,12,low,3000,10,45887.57026052475,9291.419880867004,19.924825211,4,4,12,12,12,10,22,22,0,4,4,0,22,0.023696682464454975,0.052132701421800945,0.0,0.0
200,12,low,1000,20,231470.77619075775,12005.24453496933,17.370542154,4,4,16,16,16,8,26,26,4,4,0,0,15,0.018957345971563982,0.061611374407582936,0.005249343832020997,0.0
200,9,high,3000,10,29564.97566986084,2010.53857588768,21.929205298,3,2,2,2,22,10,26,26,4,2,8,2,24,0.02403846153846154,0.0625,0.008403361344537815,0.005050505050505051
200,14,low,3000,10,23219.859837055206,337.90745782852173,21.574319307,8,11,4,4,46,38,32,32,16,11,48,4,25,0.08520179372197309,0.07174887892376682,0.02617801047120419,0.010101010101010102
200,12,low,3000,20,227239.46595072746,13627.711555957794,18.512175072,4,4,16,16,6,4,10,10,4,4,0,0,15,0.009478672985781991,0.023696682464454975,0.005249343832020997,0.0
100,15,high,3000,20,217603.33089327812,33616.48266887665,19.644353214,2,2,2,2,18,14,28,28,8,2,12,2,7,0.06666666666666667,0.13333333333333333,0.02617801047120419,0.01020408163265306
200,14,high,1000,20,344968.5301477909,17006.05844783783,25.51194925,8,10,12,12,98,88,122,122,52,10,34,4,13,0.19730941704035873,0.273542600896861,0.06947890818858561,0.010101010101010102
200,14,high,1000,20,344968.5301477909,17006.05844783783,18.261067663,8,10,12,12,98,88,122,122,52,10,34,4,13,0.19730941704035873,0.273542600896861,0.06947890818858561,0.010101010101010102
200,14,low,1000,20,336122.6018269062,18807.791033029556,12.721459199,8,10,2,2,40,34,38,38,26,10,8,2,15,0.07623318385650224,0.08520179372197309,0.03508771929824561,0.005050505050505051
200,12,high,3000,10,22838.597594976425,512.9202690124512,12.316476136,4,3,4,4,24,18,38,38,4,3,16,4,25,0.04265402843601896,0.09004739336492891,0.0111731843575419,0.010101010101010102
200,14,high,1000,10,36078.62035536766,5444.649754047394,11.929425482,8,11,4,4,84,84,108,108,52,11,52,2,22,0.18834080717488788,0.242152466367713,0.06958762886597938,0.005050505050505051
200,13,low,100,20,159729.92305326462,14969.237105846405,25.778098944,7,6,14,14,20,16,22,22,10,6,6,6,16,0.03636363636363636,0.05,0.02077922077922078,0.015151515151515152
200,14,high,3000,10,36146.35059785843,1781.0168080329895,16.381801136,8,10,12,12,78,74,92,92,36,10,40,2,22,0.16591928251121077,0.2062780269058296,0.04935064935064935,0.005050505050505051
200,15,low,3000,10,24882.37650346756,1230.1836619377136,18.665291334,3,3,2,2,26,16,46,46,0,3,16,2,22,0.038461538461538464,0.11057692307692307,0.0027472527472527475,0.005050505050505051
200,15,high,1000,20,233313.68001818657,16269.142075061798,18.197270501,3,3,14,14,48,38,86,86,10,3,30,14,14,0.09134615384615384,0.20673076923076922,0.031578947368421054,0.03535353535353535
200,15,low,1000,20,207112.44645023346,15830.453536987305,13.194092012,3,3,0,0,0,0,0,0,0,3,0,0,15,0.0,0.0,0.0,0.0
200,14,high,3000,20,454856.78287267685,26343.74896287918,25.23296506,8,12,2,2,88,76,78,78,58,12,28,2,13,0.17040358744394618,0.17488789237668162,0.07334963325183375,0.005050505050505051
50,21,low,100,20,49476.11335372925,8015.626688957214,14.127745038,1,1,0,0,2,2,4,4,0,1,2,0,4,0.019230769230769232,0.038461538461538464,0.0,0.0
50,22,low,100,10,7542.545398712158,628.4484219551086,19.928099338,2,3,0,0,12,12,2,2,16,3,8,0,6,0.10909090909090909,0.01818181818181818,0.08333333333333333,0.0
50,23,low,100,20,46972.74961948395,4226.0341901779175,18.67737894,1,1,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,0.0
50,21,low,1000,20,68577.11441540718,12319.566170215607,10.382760819,1,1,0,0,0,0,0,0,0,1,2,0,4,0.0,0.0,0.0,0.0
100,16,low,3000,10,9431.168416500092,142.2541229724884,20.635567024,3,3,8,8,22,14,40,40,0,3,14,8,14,0.06481481481481481,0.18518518518518517,0.022222222222222223,0.04081632653061224
50,21,high,1000,20,33083.157022476196,2941.9762761592865,19.522703813,1,1,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,0.0
100,17,high,3000,10,13415.023745536804,435.5077061653137,19.34581992,2,3,0,0,12,8,12,12,2,3,6,0,12,0.0380952380952381,0.05714285714285714,0.005434782608695652,0.0
100,16,low,3000,20,109537.43511986732,8294.82511305809,21.10688223,3,3,0,0,0,0,0,0,0,3,0,0,8,0.0,0.0,0.0,0.0
50,24,high,100,10,5451.0908443927765,247.90376496315002,18.137165013,1,1,14,14,24,16,44,44,8,1,8,10,6,0.15384615384615385,0.4230769230769231,0.1,0.10416666666666667
50,24,low,1000,20,77492.17364788055,8187.287362098694,13.80720166,1,2,0,0,2,2,0,0,0,2,2,0,4,0.019230769230769232,0.0,0.0,0.0
50,23,high,1000,10,12757.522595405579,770.7699208259583,10.297155971,1,1,0,0,8,2,16,16,2,1,2,0,5,0.019230769230769232,0.15384615384615385,0.010869565217391304,0.0
50,22,low,1000,10,5892.032146215439,241.64885783195496,10.069146126,2,4,0,0,8,8,0,0,6,4,4,0,7,0.07272727272727272,0.0,0.030927835051546393,0.0
100,16,high,3000,10,13349.049198389053,577.4077279567719,14.657428574,3,4,0,0,28,20,38,38,10,4,10,0,12,0.09259259259259259,0.17592592592592593,0.026737967914438502,0.0
100,19,low,3000,10,12768.294846773148,577.2923460006714,14.236832333,2,3,0,0,10,10,10,10,8,3,6,0,11,0.047619047619047616,0.047619047619047616,0.021505376344086023,0.0
200,16,low,100,10,24906.42479801178,464.0929889678955,10.575226789,6,6,10,10,12,8,22,22,0,7,4,6,23,0.018433179723502304,0.05069124423963134,0.008021390374331552,0.015151515151515152
50,25,low,100,20,126458.71417307854,20411.485768079758,14.790006048,3,3,0,0,6,6,8,8,4,3,2,0,4,0.05172413793103448,0.06896551724137931,0.02,0.0
50,25,high,100,10,13691.013424634933,1406.9475688934326,19.751076642,3,3,12,12,36,30,64,64,22,3,14,8,5,0.25862068965517243,0.5517241379310345,0.15306122448979592,0.08333333333333333
50,21,low,100,10,5579.539016008377,208.14755296707153,11.787852454,1,1,0,0,0,0,0,0,0,1,2,0,6,0.0,0.0,0.0,0.0
50,21,high,100,10,9791.164452791214,543.2775058746338,12.192785018,1,1,2,2,6,4,12,12,2,1,4,2,5,0.038461538461538464,0.11538461538461539,0.021739130434782608,0.020833333333333332
200,16,low,1000,10,27015.451620817184,606.1615841388702,18.236448063,6,7,0,0,10,6,16,16,0,7,4,0,22,0.013824884792626729,0.03686635944700461,0.0,0.0
50,21,high,100,20,293907.3784649372,49144.26043891907,18.573872432,1,1,16,16,34,20,66,66,10,1,6,6,3,0.19230769230769232,0.6346153846153846,0.08333333333333333,0.0625
50,23,high,100,10,8300.90208363533,412.61960101127625,22.021144238,1,1,10,10,24,22,48,48,8,1,12,10,5,0.21153846153846154,0.46153846153846156,0.09782608695652174,0.10416666666666667
50,23,low,100,10,8452.518859386444,839.7276799678802,10.541248144,1,1,0,0,0,0,0,0,0,1,0,0,6,0.0,0.0,0.0,0.0
50,25,high,1000,10,7478.388025760651,554.929790019989,18.145596558,3,2,0,0,18,14,16,16,4,2,6,0,6,0.1206896551724138,0.13793103448275862,0.021505376344086023,0.0
200,17,low,100,10,30191.505707740784,948.946928024292,10.90604347,3,2,0,0,20,6,26,26,4,2,2,0,20,0.014423076923076924,0.0625,0.005479452054794521,0.0
50,23,high,100,20,305850.516466856,36426.68641400337,10.185305714,1,1,12,12,28,18,54,54,10,1,8,12,3,0.17307692307692307,0.5192307692307693,0.11458333333333333,0.125
200,16,low,100,20,180670.32069945335,28056.596065998077,14.783494898,6,6,14,14,16,12,32,32,10,6,2,6,16,0.027649769585253458,0.07373271889400922,0.02077922077922078,0.015151515151515152
100,18,low,3000,20,309316.9807677269,23220.726961135864,16.573484681,5,5,2,2,16,10,24,24,10,5,0,2,6,0.043859649122807015,0.10526315789473684,0.0297029702970297,0.01020408163265306
200,17,low,100,20,95390.54240465164,2909.8158638477325,17.85512912,3,3,0,0,4,4,4,4,2,3,2,0,16,0.009615384615384616,0.009615384615384616,0.0026595744680851063,0.0
200,16,high,100,10,23326.60002017021,430.9971890449524,16.797429517,6,6,110,110,146,138,284,284,42,6,54,42,24,0.31797235023041476,0.6543778801843319,0.11382113821138211,0.10606060606060606
50,22,low,100,20,115350.08593440056,21405.82869887352,10.656543941,2,2,0,0,12,12,20,20,8,3,2,0,4,0.10909090909090909,0.18181818181818182,0.04,0.0
100,19,high,3000,20,264639.0495533943,36448.34520983696,13.285740419,2,3,0,0,18,12,20,20,8,3,8,0,7,0.05714285714285714,0.09523809523809523,0.020618556701030927,0.0
50,22,high,100,20,203209.5668694973,38468.4052939415,20.148598656,2,5,8,8,36,32,26,26,18,5,6,4,3,0.2909090909090909,0.23636363636363636,0.10185185185185185,0.041666666666666664
50,23,low,1000,10,6184.180911779404,277.7440700531006,14.805487585,1,1,0,0,0,0,0,0,0,1,0,0,7,0.0,0.0,0.0,0.0
50,24,low,100,20,84846.19102692604,10352.13152885437,17.272460525,1,2,0,0,2,2,0,0,0,2,2,0,4,0.019230769230769232,0.0,0.0,0.0
50,25,high,100,20,169257.8151154518,22636.278262138367,17.826723094,3,3,6,6,42,34,80,80,28,3,4,6,3,0.29310344827586204,0.6896551724137931,0.16666666666666666,0.0625
50,24,low,100,10,7049.3769199848175,256.8082911968231,13.215100097,1,2,0,0,2,2,0,0,0,2,2,0,6,0.019230769230769232,0.0,0.0,0.0
50,25,low,100,10,6011.77047252655,457.5357768535614,10.645164134,3,3,0,0,10,6,14,14,2,3,2,0,6,0.05172413793103448,0.1206896551724138,0.010416666666666666,0.0
50,22,high,1000,10,15932.33807182312,1268.615441083908,12.550348921,2,5,0,0,18,14,6,6,14,5,6,0,5,0.12727272727272726,0.05454545454545454,0.0673076923076923,0.0
200,18,low,100,10,30919.62239408493,768.906672000885,13.029790625,6,11,8,8,32,26,4,4,20,11,14,4,24,0.059907834101382486,0.009216589861751152,0.03125,0.010101010101010102
200,17,high,100,10,28385.570330619812,486.4438228607178,19.851408952,3,3,114,114,136,126,262,262,40,3,46,62,22,0.30288461538461536,0.6298076923076923,0.1401098901098901,0.15656565656565657
200,16,high,3000,20,275051.06305766106,10428.583827018738,12.67097081,6,4,0,0,38,30,34,34,16,4,16,0,14,0.06912442396313365,0.07834101382488479,0.020887728459530026,0.0
200,16,high,3000,10,56841.92291641235,2248.384242773056,16.465650613,6,3,0,0,36,28,22,22,8,3,20,0,24,0.06451612903225806,0.05069124423963134,0.011111111111111112,0.0
200,17,high,1000,20,531204.7210388184,34806.91631484032,10.806870381,3,2,8,8,24,20,28,28,10,2,12,8,13,0.04807692307692308,0.0673076923076923,0.023746701846965697,0.020202020202020204
200,17,high,1000,10,30057.36072230339,609.857449054718,10.059536667,3,2,8,8,34,20,54,54,10,2,10,4,22,0.04807692307692308,0.12980769230769232,0.019390581717451522,0.010101010101010102
200,19,low,1000,20,115580.00588774681,5832.304934978485,18.578978575,5,5,12,12,10,10,14,14,8,5,0,6,16,0.02336448598130841,0.03271028037383177,0.01832460732984293,0.015151515151515152
200,18,low,1000,20,520312.2432284355,66608.47306895256,15.916889691,6,10,8,8,18,14,0,0,8,11,12,4,16,0.03225806451612903,0.0,0.015,0.010101010101010102
200,15,low,100,20,151292.94723892212,9928.052932024002,13.510078422,3,3,0,0,10,4,18,18,2,3,4,0,15,0.009615384615384616,0.04326923076923077,0.0026455026455026454,0.0
200,17,low,1000,10,26209.42103266716,1214.4494500160217,22.802671005,3,3,0,0,0,0,0,0,0,3,0,0,22,0.0,0.0,0.0,0.0
200,18,low,100,20,406458.01388192177,31999.934206962585,13.315193203,6,9,18,18,52,50,50,50,24,9,6,4,14,0.1152073732718894,0.1152073732718894,0.035175879396984924,0.010101010101010102
50,21,low,1000,10,5082.312575101852,160.6943678855896,19.274380036,1,0,0,0,14,2,0,0,0,0,2,0,6,0.019230769230769232,0.0,0.0,0.0
200,19,low,1000,10,27467.96337914467,518.0741419792175,18.302862591,5,6,0,0,18,14,8,8,6,6,4,0,22,0.03271028037383177,0.018691588785046728,0.00804289544235925,0.0
200,20,high,1000,10,31836.231451272964,3009.98078083992,13.255158874,5,3,0,0,22,14,18,18,4,3,12,0,24,0.03271028037383177,0.04205607476635514,0.005555555555555556,0.0
200,15,low,1000,10,26761.773142814636,692.43816614151,11.063770584,3,3,0,0,24,14,40,40,0,3,14,0,22,0.03365384615384615,0.09615384615384616,0.0,0.0
200,18,high,100,10,26629.521371126175,494.59149408340454,22.312390236,6,7,74,74,106,102,182,182,48,7,46,46,24,0.2350230414746544,0.41935483870967744,0.12634408602150538,0.11616161616161616
50,22,high,100,10,4926.038473844528,161.92505311965942,11.566982043,2,6,6,6,40,34,32,32,28,6,12,2,7,0.3090909090909091,0.2909090909090909,0.14563106796116504,0.020833333333333332
200,19,low,100,10,25791.200249910355,1293.0517168045044,14.092374613,5,4,2,2,30,22,40,40,4,4,14,2,22,0.0514018691588785,0.09345794392523364,0.008174386920980926,0.005050505050505051
50,25,low,1000,10,6254.943195819855,394.39070105552673,13.250000401,3,3,0,0,6,4,10,10,4,3,2,0,6,0.034482758620689655,0.08620689655172414,0.020833333333333332,0.0
50,24,high,1000,20,25764.78857445717,2753.511484146118,11.859389485,1,2,4,4,24,14,26,26,10,2,2,0,4,0.1346153846153846,0.25,0.05154639175257732,0.0
100,22,high,100,10,15127.92544746399,496.9700360298157,12.5092427,4,3,22,22,54,46,76,76,26,3,18,14,11,0.2072072072072072,0.34234234234234234,0.10752688172043011,0.07142857142857142
100,22,low,100,10,10717.681523323059,198.84575700759888,17.243610554,4,6,12,12,22,16,8,8,4,6,4,4,13,0.07207207207207207,0.036036036036036036,0.020942408376963352,0.02040816326530612
50,25,low,1000,20,61151.76528978348,5364.542919158936,18.924645468,3,2,0,0,2,2,0,0,0,2,2,0,4,0.017241379310344827,0.0,0.0,0.0
200,18,high,100,20,313724.44179582596,31934.355531930923,17.247059437,6,5,62,62,102,98,178,178,58,5,36,56,15,0.22580645161290322,0.41013824884792627,0.1484375,0.1414141414141414
100,24,high,100,10,12538.472889900208,524.5828449726105,19.388636932,6,5,14,14,52,44,76,76,18,5,26,14,13,0.18803418803418803,0.3247863247863248,0.0851063829787234,0.07142857142857142
100,21,low,100,20,105414.49916672707,17795.748819112778,12.620156298,4,4,0,0,22,20,64,64,16,4,4,0,8,0.09009009009009009,0.2882882882882883,0.041025641025641026,0.0
100,23,high,1000,10,14725.449857234955,538.9075229167938,18.090184629,2,1,4,4,18,14,22,22,4,1,12,4,11,0.06666666666666667,0.10476190476190476,0.022222222222222223,0.02040816326530612
100,24,high,1000,10,11031.249507904053,428.51319694519043,12.189880322,6,4,2,2,40,36,38,38,14,4,24,2,13,0.15384615384615385,0.1623931623931624,0.043243243243243246,0.01020408163265306
100,23,low,1000,10,9300.908259630203,172.04998397827148,11.876385699,2,2,0,0,8,4,12,12,0,2,4,0,13,0.01904761904761905,0.05714285714285714,0.0,0.0
200,17,high,100,20,705238.991304636,50425.60157585144,14.052468157,3,3,58,58,80,76,146,146,52,3,24,52,13,0.18269230769230768,0.35096153846153844,0.13612565445026178,0.13131313131313133
50,23,low,1000,20,213974.08413219452,37459.613385915756,12.318630216,1,1,0,0,12,2,22,22,0,1,0,0,3,0.019230769230769232,0.21153846153846154,0.0,0.0
100,22,high,1000,10,9091.843976020813,138.44354701042175,11.382825282,4,4,0,0,36,24,60,60,8,4,22,0,13,0.10810810810810811,0.2702702702702703,0.021621621621621623,0.0
100,23,low,1000,20,55045.028104782104,2497.1536469459534,11.426829198,2,2,0,0,0,0,0,0,0,2,0,0,8,0.0,0.0,0.0,0.0
200,16,high,100,20,708432.2874159813,70435.73088598251,20.429862487,6,6,100,100,142,132,288,288,48,6,46,46,13,0.30414746543778803,0.663594470046083,0.12020460358056266,0.11616161616161616
100,22,high,100,20,133991.70745277405,5361.7881689071655,18.295408586,4,4,26,26,64,56,116,116,38,4,20,20,7,0.25225225225225223,0.5225225225225225,0.14720812182741116,0.10204081632653061
100,21,high,100,10,12639.335648298264,504.72510290145874,12.552497492,4,3,14,14,44,40,70,70,12,3,24,14,12,0.18018018018018017,0.3153153153153153,0.07065217391304347,0.07142857142857142
100,24,low,100,10,12967.328040838242,668.8174180984497,10.962211086,6,5,0,0,16,12,20,20,10,5,4,0,12,0.05128205128205128,0.08547008547008547,0.02631578947368421,0.0
100,23,high,100,20,169776.0095126629,19945.644660949707,13.400369656,2,2,34,34,50,46,92,92,32,2,12,24,7,0.21904761904761905,0.4380952380952381,0.14659685863874344,0.12244897959183673
100,23,high,100,10,13661.578154087067,390.71774196624756,12.602851151,2,2,22,22,32,28,62,62,12,2,16,22,11,0.13333333333333333,0.29523809523809524,0.09289617486338798,0.11224489795918367
100,21,low,1000,10,10431.468070745468,346.75274991989136,11.945454428,4,4,0,0,6,6,6,6,2,4,4,0,12,0.02702702702702703,0.02702702702702703,0.0053475935828877,0.0
100,21,high,1000,10,10760.515769720078,241.98043298721313,13.584894277,4,3,2,2,28,20,36,36,10,3,14,2,12,0.09009009009009009,0.16216216216216217,0.03260869565217391,0.01020408163265306
100,25,high,100,20,87999.47451853752,10784.823277950287,14.378725852,1,1,44,44,54,48,106,106,28,1,22,28,8,0.23529411764705882,0.5196078431372549,0.15053763440860216,0.14285714285714285
200,21,low,100,20,112965.02702140808,8306.599838018417,18.134871684,2,2,0,0,0,0,0,0,0,2,0,0,16,0.0,0.0,0.0,0.0
200,21,high,1000,10,24979.562042951584,2108.2564499378204,12.792290562,2,2,2,2,14,14,18,18,6,2,6,0,22,0.03414634146341464,0.04390243902439024,0.008310249307479225,0.0
100,25,low,100,20,68438.80205440521,7660.0621778965,22.507014769,1,1,0,0,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0,0.0
200,21,low,100,10,67344.80800437927,16334.219710111618,15.612049503,2,4,0,0,18,14,4,4,10,4,4,0,20,0.03414634146341464,0.00975609756097561,0.013477088948787063,0.0
100,22,low,1000,20,208076.99756789207,27505.552343845367,16.336540305,4,4,12,12,4,4,6,6,4,4,2,4,7,0.018018018018018018,0.02702702702702703,0.02030456852791878,0.02040816326530612
200,21,high,100,20,353275.08028125763,14355.369026899338,22.980568014,2,3,48,48,64,60,110,110,50,3,12,48,13,0.14634146341463414,0.2682926829268293,0.12827225130890052,0.12121212121212122
100,24,low,100,20,183626.3179912567,39571.00632405281,15.997331154,6,6,0,0,16,12,20,20,10,6,2,0,8,0.05128205128205128,0.08547008547008547,0.024875621890547265,0.0
100,23,high,1000,20,210839.27185201645,25746.341927051544,15.505730457,2,1,6,6,20,16,24,24,2,1,14,4,7,0.0761904761904762,0.11428571428571428,0.015957446808510637,0.02040816326530612
100,21,low,1000,20,181354.41088795662,36925.775359869,15.584819435,4,4,0,0,6,6,6,6,4,4,2,0,8,0.02702702702702703,0.02702702702702703,0.010256410256410256,0.0
200,16,high,1000,20,626068.9569821358,99230.18735194206,17.857781914,6,4,12,12,48,42,58,58,16,4,20,12,13,0.0967741935483871,0.1336405529953917,0.03636363636363636,0.030303030303030304
50,17,high,3000,10,6946.575234413147,355.582515001297,23.665860926,1,1,0,0,8,4,14,14,4,1,4,0,6,0.038461538461538464,0.1346153846153846,0.022222222222222223,0.0
50,18,low,3000,10,5768.19344496727,311.07008504867554,14.178659758,1,1,0,0,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0,0.0
200,18,high,1000,20,1.0644832652242184e6,242130.13698506355,18.449667018,6,9,18,18,66,58,68,68,42,9,16,2,13,0.1336405529953917,0.15668202764976957,0.055,0.005050505050505051
30,1,low,100,10,3569.1923308372498,229.1713469028473,13.439839684,2,2,0,0,4,2,6,6,2,2,2,0,4,0.02857142857142857,0.08571428571428572,0.017543859649122806,0.0
50,21,high,1000,10,10062.568238735199,374.01242184638977,11.860155984,1,1,0,0,12,2,24,24,4,1,2,0,5,0.019230769230769232,0.23076923076923078,0.021739130434782608,0.0
100,21,low,100,10,19787.823912620544,1978.340977191925,19.118717002,4,4,8,8,8,8,8,8,6,4,6,4,11,0.036036036036036036,0.036036036036036036,0.026455026455026454,0.02040816326530612
50,24,high,1000,10,8528.58228969574,649.0159220695496,11.644798666,1,2,0,0,4,4,4,4,0,2,4,0,5,0.038461538461538464,0.038461538461538464,0.0,0.0
50,24,high,100,20,26284.733200073242,2268.985592842102,12.921112005,1,1,10,10,22,14,42,42,12,1,2,10,4,0.1346153846153846,0.40384615384615385,0.11702127659574468,0.10416666666666667
100,25,high,1000,10,9776.307686805725,221.11287307739258,10.525571935,1,1,6,6,16,10,28,28,8,1,4,2,12,0.049019607843137254,0.13725490196078433,0.028089887640449437,0.01020408163265306
100,25,low,1000,10,10891.748010158539,351.40287017822266,12.079956243,1,1,0,0,0,0,0,0,0,1,0,0,11,0.0,0.0,0.0,0.0
200,22,low,100,10,23266.38577890396,517.9000399112701,14.463901536,4,4,14,14,24,16,38,38,8,4,10,4,23,0.037914691943127965,0.09004739336492891,0.01643835616438356,0.010101010101010102
100,24,high,100,20,77279.29207491875,7045.113417863846,11.545639965,6,5,20,20,82,66,148,148,38,5,24,10,8,0.28205128205128205,0.6324786324786325,0.12121212121212122,0.05102040816326531
200,21,low,1000,20,132018.3873653412,9326.566577911377,11.211318864,2,2,0,0,2,2,2,2,0,2,0,0,16,0.004878048780487805,0.004878048780487805,0.0,0.0
