ntaxa,rep,ils,ngt,m,ncores,runtime
50,5,low,100,20,31,1863.0005540847778
50,5,low,100,20,32,1863.0005540847778
50,5,low,1000,20,1,12238.265120744705
50,5,low,1000,20,2,6181.375522375107
50,5,low,1000,20,3,4417.835078716278
50,5,low,1000,20,4,3990.2208075523376
50,5,low,1000,20,5,3666.857663869858
50,5,low,1000,20,6,3490.796812772751
50,5,low,1000,20,7,3394.2808616161346
50,5,low,1000,20,8,3290.6432325839996
50,5,low,1000,20,9,3196.5423727035522
50,5,low,1000,20,10,3146.9349267482758
50,5,low,1000,20,11,3079.516944885254
50,5,low,1000,20,12,3016.9724867343903
50,5,low,1000,20,13,2993.2297718524933
50,5,low,1000,20,14,2968.780420780182
50,5,low,1000,20,15,2965.043250799179
50,5,low,1000,20,16,2951.5814146995544
50,5,low,1000,20,17,2902.848692893982
50,5,low,1000,20,18,2879.513862848282
50,5,low,1000,20,19,2855.282705783844
50,5,low,1000,20,20,2834.243856906891
50,5,low,1000,20,21,2816.3789236545563
50,5,low,1000,20,22,2813.055687904358
50,5,low,1000,20,23,2811.7327468395233
50,5,low,1000,20,24,2807.29581284523
50,5,low,1000,20,25,2738.690976858139
50,5,low,1000,20,26,2738.690976858139
50,5,low,1000,20,27,2738.690976858139
50,5,low,1000,20,28,2738.690976858139
50,5,low,1000,20,29,2738.690976858139
50,5,low,1000,20,30,2738.690976858139
50,5,low,1000,20,31,2738.690976858139
50,5,low,1000,20,32,2738.690976858139
50,5,high,100,20,1,73398.57796955109
50,5,high,100,20,2,36764.95881271362
50,5,high,100,20,3,25701.148837327957
50,5,high,100,20,4,19947.09667277336
50,5,high,100,20,5,15729.600903749466
50,5,high,100,20,6,13132.181550264359
50,5,high,100,20,7,11182.712131261826
50,5,high,100,20,8,10620.697565317154
50,5,high,100,20,9,9826.828595161438
50,5,high,100,20,10,9768.103145122528
50,5,high,100,20,11,9715.727864980698
50,5,high,100,20,12,9193.353893995285
50,5,high,100,20,13,9046.60082912445
50,5,high,100,20,14,8531.937865972519
50,5,high,100,20,15,8028.7455241680145
50,5,high,100,20,16,7913.311346054077
50,5,high,100,20,17,7905.348134279251
50,5,high,100,20,18,7900.484980106354
50,5,high,100,20,19,7894.179085969925
50,5,high,100,20,20,7873.138413190842
50,5,high,100,20,21,7757.704235076904
50,5,high,100,20,22,7757.704235076904
50,5,high,100,20,23,7757.704235076904
50,5,high,100,20,24,7757.704235076904
50,5,high,100,20,25,7757.704235076904
50,5,high,100,20,26,7757.704235076904
50,5,high,100,20,27,7757.704235076904
50,5,high,100,20,28,7757.704235076904
50,5,high,100,20,29,7757.704235076904
50,5,high,100,20,30,7757.704235076904
50,5,high,100,20,31,7757.704235076904
50,5,high,100,20,32,7757.704235076904
50,6,low,100,20,1,25749.840882778168
50,6,low,100,20,2,13012.43545460701
50,6,low,100,20,3,8932.820456266403
50,6,low,100,20,4,7159.764808177948
50,6,low,100,20,5,6985.357985019684
50,6,low,100,20,6,6890.772449016571
50,6,low,100,20,7,6809.238549232483
50,6,low,100,20,8,6753.0039620399475
50,6,low,100,20,9,6746.176389932632
50,6,low,100,20,10,6745.602764129639
50,6,low,100,20,11,6745.542593002319
50,6,low,100,20,12,6691.955738067627
50,6,low,100,20,13,6691.955738067627
50,6,low,100,20,14,6691.955738067627
50,6,low,100,20,15,6691.955738067627
50,6,low,100,20,16,6691.955738067627
50,6,low,100,20,17,6691.955738067627
50,6,low,100,20,18,6691.955738067627
50,6,low,100,20,19,6691.955738067627
50,6,low,100,20,20,6691.955738067627
50,6,low,100,20,21,6691.955738067627
50,6,low,100,20,22,6691.955738067627
50,6,low,100,20,23,6691.955738067627
50,6,low,100,20,24,6691.955738067627
50,6,low,100,20,25,6691.955738067627
50,6,low,100,20,26,6691.955738067627
50,6,low,100,20,27,6691.955738067627
50,6,low,100,20,28,6691.955738067627
50,6,low,100,20,29,6691.955738067627
50,6,low,100,20,30,6691.955738067627
50,6,low,100,20,31,6691.955738067627
50,6,low,100,20,32,6691.955738067627
50,6,low,1000,20,1,31767.781257629395
50,6,low,1000,20,2,16759.241012334824
50,6,low,1000,20,3,13069.822150945663
50,6,low,1000,20,4,9724.32831978798
50,6,low,1000,20,5,8477.868066310883
50,6,low,1000,20,6,7819.874395847321
50,6,low,1000,20,7,7344.416718959808
50,6,low,1000,20,8,6779.269601821899
50,6,low,1000,20,9,6343.397892951965
50,6,low,1000,20,10,6052.789746761322
50,6,low,1000,20,11,5679.623949289322
50,6,low,1000,20,12,5502.077649116516
50,6,low,1000,20,13,5363.7790586948395
50,6,low,1000,20,14,5231.79579615593
50,6,low,1000,20,15,5151.088516950607
50,6,low,1000,20,16,5071.155043840408
50,6,low,1000,20,17,4981.846784114838
50,6,low,1000,20,18,4956.038241147995
50,6,low,1000,20,19,4950.892920970917
50,6,low,1000,20,20,4899.604101896286
50,6,low,1000,20,21,4828.378733873367
50,6,low,1000,20,22,4801.510075092316
50,6,low,1000,20,23,4770.081810951233
50,6,low,1000,20,24,4762.316908836365
50,6,low,1000,20,25,4736.305135011673
50,6,low,1000,20,26,4735.820549964905
50,6,low,1000,20,27,4712.404164791107
50,6,low,1000,20,28,4709.3323838710785
50,6,low,1000,20,29,4700.053513050079
50,6,low,1000,20,30,4696.922827005386
50,6,low,1000,20,31,4695.730006933212
50,6,low,1000,20,32,4688.294519901276
50,6,high,100,20,1,27980.900745630264
50,6,high,100,20,2,14168.262634515762
50,6,high,100,20,3,9818.691041231155
50,6,high,100,20,4,7112.957361936569
50,6,high,100,20,5,5708.094584226608
50,6,high,100,20,6,5154.355220317841
50,6,high,100,20,7,4807.793529510498
50,6,high,100,20,8,4246.191846847534
50,6,high,100,20,9,3768.5908591747284
50,6,high,100,20,10,3325.905778646469
50,6,high,100,20,11,3053.57231092453
50,6,high,100,20,12,2990.0049328804016
50,6,high,100,20,13,2860.4227619171143
50,6,high,100,20,14,2811.235853910446
50,6,high,100,20,15,2704.5333590507507
50,6,high,100,20,16,2534.092319250107
50,6,high,100,20,17,2459.3340969085693
50,6,high,100,20,18,2455.540962934494
50,6,high,100,20,19,2411.713704109192
50,6,high,100,20,20,2411.713704109192
50,6,high,100,20,21,2411.713704109192
50,6,high,100,20,22,2411.713704109192
50,6,high,100,20,23,2411.713704109192
50,6,high,100,20,24,2411.713704109192
50,6,high,100,20,25,2411.713704109192
50,6,high,100,20,26,2411.713704109192
50,6,high,100,20,27,2411.713704109192
50,6,high,100,20,28,2411.713704109192
50,6,high,100,20,29,2411.713704109192
50,6,high,100,20,30,2411.713704109192
50,6,high,100,20,31,2411.713704109192
50,6,high,100,20,32,2411.713704109192
50,6,high,1000,10,1,5921.2145318984985
50,6,high,1000,10,2,2979.3169853687286
50,6,high,1000,10,3,2040.675508260727
50,6,high,1000,10,4,1566.5074262619019
50,6,high,1000,10,5,1294.6171162128448
50,6,high,1000,10,6,1081.8112998008728
50,6,high,1000,10,7,949.7890899181366
50,6,high,1000,10,8,839.6071066856384
50,6,high,1000,10,9,765.605525970459
50,6,high,1000,10,10,693.25652384758
50,6,high,1000,10,11,618.2035586833954
50,6,high,1000,10,12,594.5369870662689
50,6,high,1000,10,13,553.1873469352722
50,6,high,1000,10,14,529.8666050434113
50,6,high,1000,10,15,502.62213158607483
50,6,high,1000,10,16,466.0317049026489
50,6,high,1000,10,17,448.4248561859131
50,6,high,1000,10,18,433.07147884368896
50,6,high,1000,10,19,419.7324299812317
50,6,high,1000,10,20,408.09106707572937
50,6,high,1000,10,21,389.6251678466797
50,6,high,1000,10,22,379.6026568412781
50,6,high,1000,10,23,374.98797392845154
50,6,high,1000,10,24,360.2097427845001
50,6,high,1000,10,25,349.6579587459564
50,6,high,1000,10,26,341.3289897441864
50,6,high,1000,10,27,332.1385540962219
50,6,high,1000,10,28,324.3824951648712
50,6,high,1000,10,29,321.18481397628784
50,6,high,1000,10,30,316.165851354599
50,6,high,1000,10,31,315.3459141254425
50,6,high,1000,10,32,309.67589831352234
50,7,low,100,20,1,26153.446961164474
50,7,low,100,20,2,13303.265411615372
50,7,low,100,20,3,9055.193810462952
50,7,low,100,20,4,7531.784562110901
50,7,low,100,20,5,7204.060546159744
50,7,low,100,20,6,7098.5539894104
50,7,low,100,20,7,6984.154370307922
50,7,low,100,20,8,6972.348013162613
50,7,low,100,20,9,6896.278480052948
50,7,low,100,20,10,6877.096214056015
50,7,low,100,20,11,6829.168776035309
50,7,low,100,20,12,6817.351083993912
50,7,low,100,20,13,6816.154820203781
50,7,low,100,20,14,6813.932923078537
50,7,low,100,20,15,6808.610222101212
50,7,low,100,20,16,6760.682784080505
50,7,low,100,20,17,6760.682784080505
50,7,low,100,20,18,6760.682784080505
50,7,low,100,20,19,6760.682784080505
50,7,low,100,20,20,6760.682784080505
50,7,low,100,20,21,6760.682784080505
50,7,low,100,20,22,6760.682784080505
50,7,low,100,20,23,6760.682784080505
50,7,low,100,20,24,6760.682784080505
50,7,low,100,20,25,6760.682784080505
50,7,low,100,20,26,6760.682784080505
50,7,low,100,20,27,6760.682784080505
50,7,low,100,20,28,6760.682784080505
50,7,low,100,20,29,6760.682784080505
50,7,low,100,20,30,6760.682784080505
50,7,low,100,20,31,6760.682784080505
50,7,low,100,20,32,6760.682784080505
50,7,low,1000,20,1,48766.42642855644
50,7,low,1000,20,2,28193.23226428032
50,7,low,1000,20,3,21028.09033179283
50,7,low,1000,20,4,17996.222860336304
50,7,low,1000,20,5,16540.311924934387
50,7,low,1000,20,6,15542.641075134277
50,7,low,1000,20,7,14445.77043890953
50,7,low,1000,20,8,13641.358060359955
50,7,low,1000,20,9,12542.030380487442
50,7,low,1000,20,10,11917.004959344864
50,7,low,1000,20,11,11681.232054948807
50,7,low,1000,20,12,11553.489969015121
50,7,low,1000,20,13,11454.302949666977
50,7,low,1000,20,14,11304.379132509232
50,7,low,1000,20,15,11188.715720891953
50,7,low,1000,20,16,11147.140281677246
50,7,low,1000,20,17,11108.569921016693
50,7,low,1000,20,18,11076.905953884125
50,7,low,1000,20,19,11036.93801498413
50,7,low,1000,20,20,11027.294732809067
50,7,low,1000,20,21,11005.274047851562
50,7,low,1000,20,22,10986.954855918884
50,7,low,1000,20,23,10922.728123903275
50,7,low,1000,20,24,10922.604124069214
50,7,low,1000,20,25,10909.111735105515
50,7,low,1000,20,26,10898.744891881943
50,7,low,1000,20,27,10889.955031633377
50,7,low,1000,20,28,10843.347400903702
50,7,low,1000,20,29,10833.538158893585
50,7,low,1000,20,30,10828.890836715698
50,7,low,1000,20,31,10827.11298584938
50,7,low,1000,20,32,10826.041684865952
50,7,high,100,20,1,38419.160618543625
50,7,high,100,20,2,19990.60364818573
50,7,high,100,20,3,14741.895605325699
50,7,high,100,20,4,10573.957986831665
50,7,high,100,20,5,8954.316542625427
50,7,high,100,20,6,7821.925293207169
50,7,high,100,20,7,7313.757600307465
50,7,high,100,20,8,6469.228382825851
50,7,high,100,20,9,6023.0912182331085
50,7,high,100,20,10,5510.528121948242
50,7,high,100,20,11,5180.0235142707825
50,7,high,100,20,12,5014.700852870941
50,7,high,100,20,13,4698.60090303421
50,7,high,100,20,14,4501.690962076187
50,7,high,100,20,15,4484.477859258652
50,7,high,100,20,16,4392.311016798019
50,7,high,100,20,17,3997.8150770664215
50,7,high,100,20,18,3828.6947152614594
50,7,high,100,20,19,3723.4276530742645
50,7,high,100,20,20,3686.1684288978577
50,7,high,100,20,21,3653.9288201332092
50,7,high,100,20,22,3653.1993238925934
50,7,high,100,20,23,3646.1878600120544
50,7,high,100,20,24,3634.1647720336914
50,7,high,100,20,25,3629.3791179656982
50,7,high,100,20,26,3628.054403066635
50,7,high,100,20,27,3625.201502084732
50,7,high,100,20,28,3618.516201019287
50,7,high,100,20,29,3611.276829957962
50,7,high,100,20,30,3608.28594994545
50,7,high,100,20,31,3599.5343158245087
50,7,high,100,20,32,3554.4875190258026
50,7,high,1000,20,1,41235.86546134949
50,7,high,1000,20,2,21537.697070121765
50,7,high,1000,20,3,15708.237852334976
50,7,high,1000,20,4,12658.526422739029
50,7,high,1000,20,5,10834.33800816536
50,7,high,1000,20,6,9511.674153089523
50,7,high,1000,20,7,8894.11202096939
50,7,high,1000,20,8,7963.971967935562
50,7,high,1000,20,9,7412.1099190711975
50,7,high,1000,20,10,6951.753757238388
50,7,high,1000,20,11,6660.911874771118
50,7,high,1000,20,12,6360.469516038895
50,7,high,1000,20,13,6174.253891944885
50,7,high,1000,20,14,5945.631196022034
50,7,high,1000,20,15,5761.748398065567
50,7,high,1000,20,16,5560.493391990662
50,7,high,1000,20,17,5414.674204111099
50,7,high,1000,20,18,5195.258022069931
50,7,high,1000,20,19,5085.638730049133
50,7,high,1000,20,20,5014.086970806122
50,7,high,1000,20,21,4968.015476942062
50,7,high,1000,20,22,4773.329040050507
50,7,high,1000,20,23,4755.625836849213
50,7,high,1000,20,24,4686.428539991379
50,7,high,1000,20,25,4575.287279129028
50,7,high,1000,20,26,4572.074033975601
50,7,high,1000,20,27,4504.209676980972
50,7,high,1000,20,28,4482.410579919815
50,7,high,1000,20,29,4200.8236429691315
50,7,high,1000,20,30,4200.8236429691315
50,7,high,1000,20,31,4200.8236429691315
50,7,high,1000,20,32,4200.8236429691315
50,8,low,100,20,1,30188.230688095093
50,8,low,100,20,2,15130.314376354218
50,8,low,100,20,3,10386.13483953476
50,8,low,100,20,4,8635.201824903488
50,8,low,100,20,5,7424.430150747299
50,8,low,100,20,6,6912.1685955524445
50,8,low,100,20,7,6684.09418296814
50,8,low,100,20,8,6444.3455629348755
50,8,low,100,20,9,6382.71138715744
50,8,low,100,20,10,6276.042490005493
50,8,low,100,20,11,6083.246256828308
50,8,low,100,20,12,5871.298627853394
50,8,low,100,20,13,5720.646691083908
50,8,low,100,20,14,5628.185409069061
50,8,low,100,20,15,5535.974330186844
50,8,low,100,20,16,5459.5040991306305
50,8,low,100,20,17,5448.875556230545
50,8,low,100,20,18,5446.5626010894775
50,8,low,100,20,19,5418.801674127579
50,8,low,100,20,20,5384.252743244171
50,8,low,100,20,21,5381.305932998657
50,8,low,100,20,22,5376.125128984451
50,8,low,100,20,23,5375.9310891628265
50,8,low,100,20,24,5366.857222080231
50,8,low,100,20,25,5323.9866371154785
50,8,low,100,20,26,5323.9866371154785
50,8,low,100,20,27,5323.9866371154785
50,8,low,100,20,28,5323.9866371154785
50,8,low,100,20,29,5323.9866371154785
50,8,low,100,20,30,5323.9866371154785
50,8,low,100,20,31,5323.9866371154785
50,8,low,100,20,32,5323.9866371154785
50,8,low,1000,20,1,66309.5339000225
50,8,low,1000,20,2,33416.02208709717
50,8,low,1000,20,3,22852.130104780197
50,8,low,1000,20,4,17697.871992349625
50,8,low,1000,20,5,14681.579465866089
50,8,low,1000,20,6,12054.289609670639
50,8,low,1000,20,7,10537.455520868301
50,8,low,1000,20,8,9601.37177681923
50,8,low,1000,20,9,8640.123387098312
50,8,low,1000,20,10,8151.569810152054
50,8,low,1000,20,11,7867.271279335022
50,8,low,1000,20,12,7441.109048128128
50,8,low,1000,20,13,6873.41379904747
50,8,low,1000,20,14,6665.932775020599
50,8,low,1000,20,15,6395.251060962677
50,8,low,1000,20,16,6395.251060962677
50,8,low,1000,20,17,6395.251060962677
50,8,low,1000,20,18,6395.251060962677
50,8,low,1000,20,19,6395.251060962677
50,8,low,1000,20,20,6395.251060962677
50,8,low,1000,20,21,6395.251060962677
50,8,low,1000,20,22,6395.251060962677
50,8,low,1000,20,23,6395.251060962677
50,8,low,1000,20,24,6395.251060962677
50,8,low,1000,20,25,6395.251060962677
50,8,low,1000,20,26,6395.251060962677
50,8,low,1000,20,27,6395.251060962677
50,8,low,1000,20,28,6395.251060962677
50,8,low,1000,20,29,6395.251060962677
50,8,low,1000,20,30,6395.251060962677
50,8,low,1000,20,31,6395.251060962677
50,8,low,1000,20,32,6395.251060962677
50,8,high,100,20,1,14783.31644320488
50,8,high,100,20,2,7394.756381750107
50,8,high,100,20,3,5296.28805565834
50,8,high,100,20,4,4223.847115278244
50,8,high,100,20,5,3784.6221730709076
50,8,high,100,20,6,3373.164767742157
50,8,high,100,20,7,3112.964324951172
50,8,high,100,20,8,2926.9684557914734
50,8,high,100,20,9,2813.791695356369
50,8,high,100,20,10,2634.348706007004
50,8,high,100,20,11,2550.1756484508514
50,8,high,100,20,12,2473.1998448371887
50,8,high,100,20,13,2431.9616684913635
50,8,high,100,20,14,2361.3353497982025
50,8,high,100,20,15,2314.0377957820892
50,8,high,100,20,16,2253.136936903
50,8,high,100,20,17,2248.9333107471466
50,8,high,100,20,18,2198.9311017990112
50,8,high,100,20,19,2163.4857738018036
50,8,high,100,20,20,2153.711478948593
50,8,high,100,20,21,2149.4789066314697
50,8,high,100,20,22,2128.336028814316
50,8,high,100,20,23,2101.773146867752
50,8,high,100,20,24,2091.4002866744995
50,8,high,100,20,25,2088.1388108730316
50,8,high,100,20,26,2078.8838336467743
50,8,high,100,20,27,2030.4110870361328
50,8,high,100,20,28,2030.124580860138
50,8,high,100,20,29,1969.272787809372
50,8,high,100,20,30,1963.9459936618805
50,8,high,100,20,31,1963.22190284729
50,8,high,100,20,32,1959.7049918174744
50,8,high,1000,20,1,87187.05491900444
50,8,high,1000,20,2,44561.512758255005
50,8,high,1000,20,3,30768.464359521866
50,8,high,1000,20,4,24540.18190598488
50,8,high,1000,20,5,19812.946959733963
50,8,high,1000,20,6,17291.049075365067
50,8,high,1000,20,7,15467.236032009125
50,8,high,1000,20,8,14404.51077246666
50,8,high,1000,20,9,13085.49504327774
50,8,high,1000,20,10,12787.425943136215
50,8,high,1000,20,11,12718.388681173325
50,8,high,1000,20,12,12714.856065750122
50,8,high,1000,20,13,12699.142843008041
50,8,high,1000,20,14,12614.681370973587
50,8,high,1000,20,15,12614.681370973587
50,8,high,1000,20,16,12614.681370973587
50,8,high,1000,20,17,12614.681370973587
50,8,high,1000,20,18,12614.681370973587
50,8,high,1000,20,19,12614.681370973587
50,8,high,1000,20,20,12614.681370973587
50,8,high,1000,20,21,12614.681370973587
50,8,high,1000,20,22,12614.681370973587
50,8,high,1000,20,23,12614.681370973587
50,8,high,1000,20,24,12614.681370973587
50,8,high,1000,20,25,12614.681370973587
50,8,high,1000,20,26,12614.681370973587
50,8,high,1000,20,27,12614.681370973587
50,8,high,1000,20,28,12614.681370973587
50,8,high,1000,20,29,12614.681370973587
50,8,high,1000,20,30,12614.681370973587
50,8,high,1000,20,31,12614.681370973587
50,8,high,1000,20,32,12614.681370973587
50,9,low,100,10,1,7592.070038557053
50,9,low,100,10,2,3927.5368728637695
50,9,low,100,10,3,2786.8537962436676
50,9,low,100,10,4,2185.5740642547607
50,9,low,100,10,5,1839.2171609401703
50,9,low,100,10,6,1571.981384754181
50,9,low,100,10,7,1400.4930238723755
50,9,low,100,10,8,1364.4448201656342
50,9,low,100,10,9,1329.2430992126465
50,9,low,100,10,10,1292.246196269989
50,9,low,100,10,11,1284.9615218639374
50,9,low,100,10,12,1242.44797706604
50,9,low,100,10,13,1221.6031641960144
50,9,low,100,10,14,1203.8733789920807
50,9,low,100,10,15,1197.979005098343
50,9,low,100,10,16,1187.662281036377
50,9,low,100,10,17,1177.1514310836792
50,9,low,100,10,18,1171.4036021232605
50,9,low,100,10,19,1161.3407640457153
50,9,low,100,10,20,1150.869626045227
50,9,low,100,10,21,1150.4328892230988
50,9,low,100,10,22,1150.3703470230103
50,9,low,100,10,23,1128.2967040538788
50,9,low,100,10,24,1125.4507439136505
50,9,low,100,10,25,1124.0605781078339
50,9,low,100,10,26,1122.994436264038
50,9,low,100,10,27,1079.6993510723114
50,9,low,100,10,28,1079.6993510723114
50,9,low,100,10,29,1079.6993510723114
50,9,low,100,10,30,1079.6993510723114
50,9,low,100,10,31,1079.6993510723114
50,9,low,100,10,32,1079.6993510723114
50,9,low,100,20,1,28009.682016849518
50,9,low,100,20,2,14290.056054115295
50,9,low,100,20,3,9950.046043872833
50,9,low,100,20,4,8099.84633398056
50,9,low,100,20,5,7826.790740013123
50,9,low,100,20,6,7615.351333618164
50,9,low,100,20,7,7462.294149875641
50,9,low,100,20,8,7386.978940248489
50,9,low,100,20,9,7275.593482017517
50,9,low,100,20,10,7255.957705259323
50,9,low,100,20,11,7205.671232223511
50,9,low,100,20,12,7190.854023933411
50,9,low,100,20,13,7122.4306790828705
50,9,low,100,20,14,7122.4306790828705
50,9,low,100,20,15,7122.4306790828705
50,9,low,100,20,16,7122.4306790828705
50,9,low,100,20,17,7122.4306790828705
50,9,low,100,20,18,7122.4306790828705
50,9,low,100,20,19,7122.4306790828705
50,9,low,100,20,20,7122.4306790828705
50,9,low,100,20,21,7122.4306790828705
50,9,low,100,20,22,7122.4306790828705
50,9,low,100,20,23,7122.4306790828705
50,9,low,100,20,24,7122.4306790828705
50,9,low,100,20,25,7122.4306790828705
50,9,low,100,20,26,7122.4306790828705
50,9,low,100,20,27,7122.4306790828705
50,9,low,100,20,28,7122.4306790828705
50,9,low,100,20,29,7122.4306790828705
50,9,low,100,20,30,7122.4306790828705
50,9,low,100,20,31,7122.4306790828705
50,9,low,100,20,32,7122.4306790828705
