ntaxa,rep,ils,m,inphynet_runtime,nretic_true,nretic_est,unrooted_major_hwcd,unrooted_hwcd,min_greedy_hwcd,is_greedy_rooted,min_unrooted_nj_hwcd,misplaced_retics
100,62,low,40,0.016511171,2,2,0.0,0,0,false,0,0
100,62,high,40,0.015936545,2,2,0.0,0,0,false,0,0
100,63,low,40,0.016193069,2,2,0.0,0,0,false,0,0
100,63,high,40,0.016298436,2,2,0.0,0,0,false,0,0
100,64,low,40,0.017388225,3,3,0.0,0,0,false,0,0
100,64,high,40,0.017097167,3,3,0.0,0,0,false,0,0
100,65,low,40,0.015212533,0,0,0.0,0,0,false,0,0
100,65,high,40,0.016048062,0,0,0.0,0,0,false,0,0
100,66,low,40,0.016355971,0,0,0.0,0,0,false,0,0
100,66,high,40,0.014852412,0,0,0.0,0,0,false,0,0
100,67,low,40,0.01561085,1,1,0.0,0,0,false,0,0
100,67,high,40,0.016974458,1,1,0.0,0,0,false,0,0
100,68,low,40,0.018357998,3,3,0.0,0,0,false,0,0
100,68,high,40,0.018001969,3,3,0.0,0,0,false,0,0
100,69,low,40,0.016027225,0,0,0.0,0,0,false,0,0
100,69,high,40,0.01559261,0,0,0.0,0,0,false,0,0
100,70,low,40,0.015569133,2,2,0.0,0,0,false,0,0
100,70,high,40,0.016579395,2,2,0.0,0,0,false,0,0
100,71,low,40,0.017879641,4,4,0.0,0,0,false,0,0
100,71,high,40,0.017863541,4,4,0.0,0,0,false,0,0
100,72,low,40,0.016806824,3,3,0.0,0,0,false,0,0
100,72,high,40,0.016782918,3,3,0.0,0,0,false,0,0
100,74,low,40,0.016043496,1,1,0.0,0,0,false,0,0
100,74,high,40,0.016312691,1,1,0.0,0,0,false,0,0
100,75,low,40,0.015802245,1,1,0.0,0,0,false,0,0
100,75,high,40,0.015892711,1,1,0.0,0,0,false,0,0
100,76,low,40,0.016510484,2,2,0.0,0,0,false,0,0
100,76,high,40,0.027924031,2,2,0.0,0,0,false,0,0
100,77,low,40,0.016159262,2,2,0.0,0,0,false,0,0
100,77,high,40,0.016839439,2,2,0.0,0,0,false,0,0
100,78,low,40,0.01841519,4,4,0.0,0,0,false,0,0
100,78,high,40,0.018824504,4,4,0.0,0,0,false,0,0
100,79,low,40,0.01746079,3,3,0.0,0,0,false,0,0
100,79,high,40,0.017232416,3,3,0.0,0,0,false,0,0
100,80,low,40,0.016539415,3,3,0.0,0,0,false,0,0
100,80,high,40,0.019623794,3,3,0.0,0,0,false,0,0
100,81,low,40,0.015722739,0,0,0.0,0,0,false,0,0
100,81,high,40,0.015981618,0,0,0.0,0,0,false,0,0
100,82,low,40,0.017031669,0,0,0.0,0,0,false,0,0
100,82,high,40,0.015221839,0,0,0.0,0,0,false,0,0
100,83,low,40,0.015632835,2,2,0.0,0,0,false,0,0
100,83,high,40,0.016442965,2,2,0.0,0,0,false,0,0
100,84,low,40,0.017082887,3,3,0.0,0,0,false,0,0
100,84,high,40,0.016903122,3,3,0.0,0,0,false,0,0
100,85,low,40,0.016445784,2,2,0.0,0,0,false,0,0
100,85,high,40,0.016473234,2,2,0.0,0,0,false,0,0
100,86,low,40,0.016254788,1,1,0.0,0,0,false,0,0
100,86,high,40,0.015936144,1,1,0.0,0,0,false,0,0
100,87,low,40,0.017704547,4,4,0.0,0,0,false,0,0
100,87,high,40,0.017522011,4,4,0.0,0,0,false,0,0
100,88,low,40,0.031516641,3,3,0.0,0,0,false,0,0
100,88,high,40,0.017416765,3,3,0.0,0,0,false,0,0
100,89,low,40,0.016307864,1,1,0.0,0,0,false,0,0
100,89,high,40,0.016402602,1,1,0.0,0,0,false,0,0
100,90,low,40,0.027679736,1,1,0.0,0,0,false,0,0
100,90,high,40,0.016245138,1,1,0.0,0,0,false,0,0
100,91,low,40,0.016951779,2,2,0.0,0,0,false,0,0
100,91,high,40,0.016504755,2,2,0.0,0,0,false,0,0
100,92,low,40,0.016700569,2,2,0.0,0,0,false,0,0
100,92,high,40,0.032131553,2,2,0.0,0,0,false,0,0
100,93,low,40,0.016628965,2,2,0.0,0,0,false,0,0
100,93,high,40,0.016713189,2,2,0.0,0,0,false,0,0
100,94,low,40,0.01719625,3,3,0.0,0,0,false,0,0
100,94,high,40,0.017400148,3,3,0.0,0,0,false,0,0
100,95,low,40,0.019309435,6,6,0.0,0,0,false,0,0
100,95,high,40,0.01859596,6,6,0.0,0,0,false,0,0
100,96,low,40,0.015936194,1,1,0.0,0,0,false,0,0
100,96,high,40,0.01551097,1,1,0.0,0,0,false,0,0
100,97,low,40,0.02876826,1,1,0.0,0,0,false,0,0
100,97,high,40,0.029657964,1,1,0.0,0,0,false,0,0
100,98,low,40,0.016508135,2,2,0.0,0,0,false,0,0
100,98,high,40,0.030280667,2,2,0.0,0,0,false,0,0
100,99,low,40,0.015056963,0,0,0.0,0,0,false,0,0
100,99,high,40,0.033365539,0,0,0.0,0,0,false,0,0
100,100,low,40,0.015842597,1,1,0.0,0,0,false,0,0
100,100,high,40,0.015963504,1,1,0.0,0,0,false,0,0
200,1,low,40,0.102518242,14,14,0.0,0,0,false,0,0
200,2,low,20,0.0801644,10,10,0.0,0,0,false,0,0
200,2,low,30,0.07287995,10,10,0.0,0,0,false,0,0
200,2,low,40,0.072208098,10,10,0.0,0,0,false,0,0
200,2,high,20,0.082109547,10,10,0.0,0,0,false,0,0
200,2,high,30,0.348911205,10,10,0.0,0,0,false,0,0
200,2,high,40,0.135400089,10,10,0.0,0,0,false,0,0
200,3,low,10,0.096837005,9,9,0.0,0,0,false,0,0
200,3,low,20,0.123973512,9,9,0.0,0,0,false,0,0
200,3,low,30,0.145249979,9,9,0.0,0,0,false,0,0
200,3,low,40,0.133874612,9,9,0.0,0,0,false,0,0
200,3,high,10,0.126243157,9,9,0.0,0,0,false,0,0
200,3,high,20,0.10660698,9,9,0.0,0,0,false,0,0
200,3,high,30,0.134306377,9,9,0.0,0,0,false,0,0
200,3,high,40,0.140544612,9,9,0.0,0,0,false,0,0
200,5,low,10,0.082639705,2,2,0.0,0,0,false,0,0
200,5,low,20,0.098035311,2,2,0.0,0,0,false,0,0
200,5,low,30,0.11053989,2,2,0.0,0,0,false,0,0
200,5,low,40,0.101243336,2,2,0.0,0,0,false,0,0
200,5,high,10,0.083095262,2,2,0.0,0,0,false,0,0
200,5,high,20,0.099301861,2,2,0.0,0,0,false,0,0
200,5,high,30,0.098862138,2,2,0.0,0,0,false,0,0
200,5,high,40,0.097643932,2,2,0.0,0,0,false,0,0
200,7,low,10,0.083277869,6,6,0.0,0,0,false,0,0
200,7,low,20,0.095429695,6,6,0.0,0,0,false,0,0
200,7,low,30,0.095831453,6,6,0.0,0,0,false,0,0
200,7,low,40,0.104987026,6,6,0.0,0,0,false,0,0
200,7,high,10,0.093198942,6,6,0.0,0,0,false,0,0
200,7,high,20,0.090597585,6,6,0.0,0,0,false,0,0
200,7,high,30,0.10679382,6,6,0.0,0,0,false,0,0
200,7,high,40,0.108375669,6,6,0.0,0,0,false,0,0
200,8,low,10,0.083321225,3,3,0.0,0,0,false,0,0
200,8,low,20,0.095292397,3,3,0.0,0,0,false,0,0
200,8,low,30,0.096637436,3,3,0.0,0,0,false,0,0
200,8,low,40,0.08995559,3,3,0.0,0,0,false,0,0
200,8,high,10,0.08187807,3,3,0.0,0,0,false,0,0
200,8,high,20,0.09643181,3,3,0.0,0,0,false,0,0
200,8,high,30,0.096325366,3,3,0.0,0,0,false,0,0
200,8,high,40,0.091479684,3,3,0.0,0,0,false,0,0
200,9,low,10,0.091991567,3,3,0.0,0,0,false,0,0
200,9,low,20,0.07909917,3,3,0.0,0,0,false,0,0
200,9,low,30,0.094774541,3,3,0.0,0,0,false,0,0
200,9,low,40,0.089285815,3,3,0.0,0,0,false,0,0
200,9,high,10,0.079810235,3,3,0.0,0,0,false,0,0
200,9,high,20,0.07855916,3,3,0.0,0,0,false,0,0
200,9,high,30,0.085345873,3,3,0.0,0,0,false,0,0
200,9,high,40,0.097386089,3,3,0.0,0,0,false,0,0
200,10,low,10,0.090987673,2,2,0.0,0,0,false,0,0
200,10,low,20,0.078877615,2,2,0.0,0,0,false,0,0
200,10,low,30,0.096841556,2,2,0.0,0,0,false,0,0
200,10,low,40,0.096826815,2,2,0.0,0,0,false,0,0
200,10,high,10,0.077546025,2,2,0.0,0,0,false,0,0
200,10,high,20,0.080289122,2,2,0.0,0,0,false,0,0
200,10,high,30,0.089079547,2,2,0.0,0,0,false,0,0
200,10,high,40,0.08932742,2,2,0.0,0,0,false,0,0
200,11,low,10,0.082765207,3,3,0.0,0,0,false,0,0
200,11,low,20,0.100596856,3,3,0.0,0,0,false,0,0
200,11,low,30,0.090686737,3,3,0.0,0,0,false,0,0
200,11,low,40,0.095705711,3,3,0.0,0,0,false,0,0
200,11,high,10,0.087396394,3,3,0.0,0,0,false,0,0
200,11,high,20,0.091440871,3,3,0.0,0,0,false,0,0
200,11,high,30,0.091958289,3,3,0.0,0,0,false,0,0
200,11,high,40,0.092849702,3,3,0.0,0,0,false,0,0
200,12,low,10,0.093750925,4,4,0.0,0,0,false,0,0
200,12,low,20,0.102757463,4,4,0.0,0,0,false,0,0
200,12,low,30,0.090959979,4,4,0.0,0,0,false,0,0
200,12,low,40,0.097066933,4,4,0.0,0,0,false,0,0
200,12,high,10,0.096988512,4,4,0.0,0,0,false,0,0
200,12,high,20,0.079652232,4,4,0.0,0,0,false,0,0
200,12,high,30,0.100703651,4,4,0.0,0,0,false,0,0
200,12,high,40,0.123320562,4,4,0.0,0,0,false,0,0
200,13,low,10,0.093068908,7,7,0.0,0,0,false,0,0
200,13,low,20,0.090050493,7,7,0.0,0,0,false,0,0
200,13,low,30,0.100308316,7,7,0.0,0,0,false,0,0
200,13,low,40,0.127174343,7,7,0.0,0,0,false,0,0
200,13,high,10,0.131318776,7,7,0.0,0,0,false,0,0
200,13,high,20,0.104976161,7,7,0.0,0,0,false,0,0
200,13,high,30,0.11606742,7,7,0.0,0,0,false,0,0
200,13,high,40,0.121922219,7,7,0.0,0,0,false,0,0
200,14,low,40,0.145527966,8,8,0.0,0,0,false,0,0
200,15,low,10,0.083861966,3,3,0.0,0,0,false,0,0
200,15,low,20,0.093709087,3,3,0.0,0,0,false,0,0
200,15,low,30,0.099356032,3,3,0.0,0,0,false,0,0
200,15,low,40,0.105418946,3,3,0.0,0,0,false,0,0
200,15,high,10,0.087842049,3,3,0.0,0,0,false,0,0
200,15,high,20,0.0889017,3,3,0.0,0,0,false,0,0
200,15,high,30,0.106306991,3,3,0.0,0,0,false,0,0
200,15,high,40,0.100694449,3,3,0.0,0,0,false,0,0
200,16,low,10,0.096765363,6,6,0.0,0,0,false,0,0
200,16,low,20,0.092744888,6,6,0.0,0,0,false,0,0
200,16,low,30,0.106283577,6,6,0.0,0,0,false,0,0
200,16,low,40,0.105063546,6,6,0.0,0,0,false,0,0
200,16,high,10,0.097517779,6,6,0.0,0,0,false,0,0
200,16,high,20,0.101520957,6,6,0.0,0,0,false,0,0
200,16,high,30,0.106249033,6,6,0.0,0,0,false,0,0
200,16,high,40,0.10439376,6,6,0.0,0,0,false,0,0
200,19,low,10,0.108865823,5,5,0.0,0,0,false,0,0
200,19,low,20,0.09608693,5,5,0.0,0,0,false,0,0
200,19,low,30,0.10064864,5,5,0.0,0,0,false,0,0
200,19,low,40,0.103835742,5,5,0.0,0,0,false,0,0
200,19,high,10,0.101049912,5,5,0.0,0,0,false,0,0
200,19,high,20,0.091637349,5,5,0.0,0,0,false,0,0
200,19,high,30,0.11507624,5,5,0.0,0,0,false,0,0
200,19,high,40,0.106646746,5,5,0.0,0,0,false,0,0
200,20,low,20,0.088605963,5,5,0.0,0,0,false,0,0
200,20,low,30,0.122773165,5,5,0.0,0,0,false,0,0
200,20,low,40,0.114222478,5,5,0.0,0,0,false,0,0
200,21,low,10,0.092810079,2,2,0.0,0,0,false,0,0
200,21,low,20,0.0944734,2,2,0.0,0,0,false,0,0
200,21,low,30,0.092231352,2,2,0.0,0,0,false,0,0
200,21,low,40,0.092002139,2,2,0.0,0,0,false,0,0
200,21,high,10,0.078088416,2,2,0.0,0,0,false,0,0
200,21,high,20,0.080870309,2,2,0.0,0,0,false,0,0
200,21,high,30,0.098134765,2,2,0.0,0,0,false,0,0
200,21,high,40,0.105654303,2,2,0.0,0,0,false,0,0
200,22,low,20,0.103188965,4,4,0.0,0,0,false,0,0
200,22,low,30,0.102496067,4,4,0.0,0,0,false,0,0
200,22,low,40,0.121045834,4,4,0.0,0,0,false,0,0
200,22,high,20,0.089820634,4,4,0.0,0,0,false,0,0
200,22,high,30,0.111549904,4,4,0.0,0,0,false,0,0
200,22,high,40,0.102024193,4,4,0.0,0,0,false,0,0
200,23,low,10,0.102550607,1,1,0.0,0,0,false,0,0
200,23,low,20,0.082917602,1,1,0.0,0,0,false,0,0
200,23,low,30,0.098595057,1,1,0.0,0,0,false,0,0
200,23,low,40,0.104500819,1,1,0.0,0,0,false,0,0
200,23,high,10,0.095713137,1,1,0.0,0,0,false,0,0
200,23,high,20,0.099641956,1,1,0.0,0,0,false,0,0
200,23,high,30,0.098320525,1,1,0.0,0,0,false,0,0
200,23,high,40,0.094245391,1,1,0.0,0,0,false,0,0
200,24,low,10,0.081114296,4,4,0.0,0,0,false,0,0
200,24,low,20,0.08423654,4,4,0.0,0,0,false,0,0
200,24,low,30,0.095427216,4,4,0.0,0,0,false,0,0
200,24,low,40,0.096971581,4,4,0.0,0,0,false,0,0
200,24,high,10,0.087794005,4,4,0.0,0,0,false,0,0
200,24,high,20,0.08148048,4,4,0.0,0,0,false,0,0
200,24,high,30,0.094240804,4,4,0.0,0,0,false,0,0
200,24,high,40,0.092495805,4,4,0.0,0,0,false,0,0
200,25,low,10,0.082442362,1,1,0.0,0,0,false,0,0
200,25,low,20,0.086981241,1,1,0.0,0,0,false,0,0
200,25,low,30,0.094047866,1,1,0.0,0,0,false,0,0
200,25,low,40,0.098028577,1,1,0.0,0,0,false,0,0
200,25,high,10,0.097068364,1,1,0.0,0,0,false,0,0
200,25,high,20,0.082458189,1,1,0.0,0,0,false,0,0
200,25,high,30,0.094753067,1,1,0.0,0,0,false,0,0
200,25,high,40,0.095119,1,1,0.0,0,0,false,0,0
200,26,low,10,0.086652219,6,6,0.0,0,0,false,0,0
200,26,low,20,0.086133723,6,6,0.0,0,0,false,0,0
200,26,low,30,0.098205959,6,6,0.0,0,0,false,0,0
200,26,low,40,0.122580781,6,6,0.0,0,0,false,0,0
200,26,high,10,0.090189145,6,6,0.0,0,0,false,0,0
200,26,high,20,0.087965598,6,6,0.0,0,0,false,0,0
200,26,high,30,0.102842223,6,6,0.0,0,0,false,0,0
200,26,high,40,0.111023446,6,6,0.0,0,0,false,0,0
200,27,low,10,0.087317806,2,2,0.0,0,0,false,0,0
200,27,low,20,0.081587763,2,2,0.0,0,0,false,0,0
200,27,low,30,0.099351113,2,2,0.0,0,0,false,0,0
200,27,low,40,0.097670227,2,2,0.0,0,0,false,0,0
200,27,high,10,0.082062126,2,2,0.0,0,0,false,0,0
200,27,high,20,0.084161331,2,2,0.0,0,0,false,0,0
200,27,high,30,0.100041387,2,2,0.0,0,0,false,0,0
200,27,high,40,0.101665733,2,2,0.0,0,0,false,0,0
200,28,low,10,0.0811905,1,1,0.0,0,0,false,0,0
200,28,low,20,0.08984804,1,1,0.0,0,0,false,0,0
200,28,low,30,0.097636829,1,1,0.0,0,0,false,0,0
200,28,low,40,0.101581451,1,1,0.0,0,0,false,0,0
200,28,high,10,0.085426413,1,1,0.0,0,0,false,0,0
200,28,high,20,0.089298612,1,1,0.0,0,0,false,0,0
200,28,high,30,0.097425414,1,1,0.0,0,0,false,0,0
200,28,high,40,0.099453057,1,1,0.0,0,0,false,0,0
200,29,low,10,0.103068845,4,4,0.0,0,0,false,0,0
200,29,low,20,0.092281878,4,4,0.0,0,0,false,0,0
200,29,low,30,0.111047951,4,4,0.0,0,0,false,0,0
200,29,low,40,0.094900796,4,4,0.0,0,0,false,0,0
200,30,low,20,0.093597918,6,6,0.0,0,0,false,0,0
200,30,low,30,0.103140893,6,6,0.0,0,0,false,0,0
200,30,low,40,0.121296375,6,6,0.0,0,0,false,0,0
200,31,low,30,0.098944333,4,4,0.0,0,0,false,0,0
200,31,low,40,0.100884924,4,4,0.0,0,0,false,0,0
200,31,high,30,0.096924459,4,4,0.0,0,0,false,0,0
200,31,high,40,0.101017489,4,4,0.0,0,0,false,0,0
200,32,low,10,0.101913955,4,4,0.0,0,0,false,0,0
200,32,low,20,0.086224871,4,4,0.0,0,0,false,0,0
200,32,low,30,0.115292581,4,4,0.0,0,0,false,0,0
200,32,low,40,0.119470233,4,4,0.0,0,0,false,0,0
200,32,high,10,0.086319653,4,4,0.0,0,0,false,0,0
200,32,high,20,0.08148391,4,4,0.0,0,0,false,0,0
200,32,high,30,0.118818281,4,4,0.0,0,0,false,0,0
200,32,high,40,0.112971911,4,4,0.0,0,0,false,0,0
200,33,low,10,0.077891582,3,3,0.0,0,0,false,0,0
200,33,low,20,0.083242058,3,3,0.0,0,0,false,0,0
200,33,low,30,0.09506466,3,3,0.0,0,0,false,0,0
200,33,low,40,0.093772064,3,3,0.0,0,0,false,0,0
200,33,high,10,0.081227721,3,3,0.0,0,0,false,0,0
200,33,high,20,0.084292789,3,3,0.0,0,0,false,0,0
200,33,high,30,0.09457633,3,3,0.0,0,0,false,0,0
200,33,high,40,0.096860596,3,3,0.0,0,0,false,0,0
200,34,low,10,0.085591237,4,4,0.0,0,0,false,0,0
200,34,low,20,0.089141592,4,4,0.0,0,0,false,0,0
200,34,low,30,0.091610392,4,4,0.0,0,0,false,0,0
200,34,low,40,0.121223459,4,4,0.0,0,0,false,0,0
200,35,low,10,0.077536243,1,1,0.0,0,0,false,0,0
200,35,low,20,0.079123696,1,1,0.0,0,0,false,0,0
200,35,low,30,0.09108897,1,1,0.0,0,0,false,0,0
200,35,low,40,0.087350336,1,1,0.0,0,0,false,0,0
200,35,high,10,0.073895355,1,1,0.0,0,0,false,0,0
200,35,high,20,0.085733045,1,1,0.0,0,0,false,0,0
200,35,high,30,0.095077903,1,1,0.0,0,0,false,0,0
200,35,high,40,0.089046054,1,1,0.0,0,0,false,0,0
200,36,low,10,0.078743477,2,2,0.0,0,0,false,0,0
200,36,low,20,0.084713279,2,2,0.0,0,0,false,0,0
200,36,low,30,0.094650047,2,2,0.0,0,0,false,0,0
200,36,low,40,0.094792697,2,2,0.0,0,0,false,0,0
200,36,high,10,0.084540042,2,2,0.0,0,0,false,0,0
200,36,high,20,0.083678591,2,2,0.0,0,0,false,0,0
200,36,high,30,0.095217175,2,2,0.0,0,0,false,0,0
200,36,high,40,0.092744226,2,2,0.0,0,0,false,0,0
200,37,low,10,0.086162796,6,6,0.0,0,0,false,0,0
200,37,low,20,0.086355649,6,6,0.0,0,0,false,0,0
200,37,low,30,0.094390908,6,6,0.0,0,0,false,0,0
200,37,low,40,0.096917471,6,6,0.0,0,0,false,0,0
200,37,high,10,0.085709305,6,6,0.0,0,0,false,0,0
200,37,high,20,0.086654231,6,6,0.0,0,0,false,0,0
200,37,high,30,0.105883875,6,6,0.0,0,0,false,0,0
200,37,high,40,0.123060977,6,6,0.0,0,0,false,0,0
200,38,low,30,0.099143267,3,3,0.0,0,0,false,0,0
200,38,low,40,0.098519682,3,3,0.0,0,0,false,0,0
200,38,high,10,0.091220612,3,3,0.0,0,0,false,0,0
200,38,high,20,0.09463393,3,3,0.0,0,0,false,0,0
200,38,high,30,0.112001266,3,3,0.0,0,0,false,0,0
200,38,high,40,0.101114774,3,3,0.0,0,0,false,0,0
200,40,low,10,0.07648365,1,1,0.0,0,0,false,0,0
200,40,low,20,0.079107566,1,1,0.0,0,0,false,0,0
200,40,low,30,0.090500649,1,1,0.0,0,0,false,0,0
200,40,low,40,0.087445707,1,1,0.0,0,0,false,0,0
200,40,high,10,0.07503868,1,1,0.0,0,0,false,0,0
200,40,high,20,0.097628447,1,1,0.0,0,0,false,0,0
200,40,high,30,0.088338459,1,1,0.0,0,0,false,0,0
200,40,high,40,0.118233057,1,1,0.0,0,0,false,0,0
200,41,low,10,0.082829458,5,5,0.0,0,0,false,0,0
200,41,low,20,0.087107986,5,5,0.0,0,0,false,0,0
200,41,low,30,0.096415681,5,5,0.0,0,0,false,0,0
200,41,low,40,0.121334418,5,5,0.0,0,0,false,0,0
200,41,high,10,0.107198462,5,5,0.0,0,0,false,0,0
200,41,high,20,0.087385341,5,5,0.0,0,0,false,0,0
200,41,high,30,0.125293947,5,5,0.0,0,0,false,0,0
200,41,high,40,0.105490083,5,5,0.0,0,0,false,0,0
200,42,low,10,0.087941999,4,4,0.0,0,0,false,0,0
200,42,low,20,0.084361527,4,4,0.0,0,0,false,0,0
200,42,low,30,0.096650546,4,4,0.0,0,0,false,0,0
200,42,low,40,0.092310598,4,4,0.0,0,0,false,0,0
200,42,high,10,0.082968239,4,4,0.0,0,0,false,0,0
200,42,high,20,0.082473874,4,4,0.0,0,0,false,0,0
200,42,high,30,0.094221355,4,4,0.0,0,0,false,0,0
200,42,high,40,0.094837293,4,4,0.0,0,0,false,0,0
200,43,low,10,0.079186962,7,7,0.0,0,0,false,0,0
200,43,low,20,0.084229034,7,7,0.0,0,0,false,0,0
200,43,low,30,0.094918386,7,7,0.0,0,0,false,0,0
200,43,low,40,0.131031767,7,7,0.0,0,0,false,0,0
200,44,low,10,0.079352263,3,3,0.0,0,0,false,0,0
200,44,low,20,0.080947293,3,3,0.0,0,0,false,0,0
200,44,low,30,0.088463553,3,3,0.0,0,0,false,0,0
200,44,low,40,0.089416086,3,3,0.0,0,0,false,0,0
200,44,high,10,0.076660305,3,3,0.0,0,0,false,0,0
200,44,high,20,0.080207702,3,3,0.0,0,0,false,0,0
200,44,high,30,0.089323015,3,3,0.0,0,0,false,0,0
200,44,high,40,0.099884156,3,3,0.0,0,0,false,0,0
200,45,low,20,0.084872889,3,3,0.0,0,0,false,0,0
200,45,low,30,0.094151595,3,3,0.0,0,0,false,0,0
200,45,low,40,0.094943618,3,3,0.0,0,0,false,0,0
200,45,high,20,0.076080831,3,3,0.0,0,0,false,0,0
200,45,high,30,0.092719066,3,3,0.0,0,0,false,0,0
200,45,high,40,0.092423693,3,3,0.0,0,0,false,0,0
200,46,low,10,0.10023389,0,0,0.0,0,0,false,0,0
200,46,low,20,0.074862051,0,0,0.0,0,0,false,0,0
200,46,low,30,0.09127453,0,0,0.0,0,0,false,0,0
200,46,low,40,0.09315356,0,0,0.0,0,0,false,0,0
200,46,high,10,0.070197119,0,0,0.0,0,0,false,0,0
200,46,high,20,0.076809784,0,0,0.0,0,0,false,0,0
200,46,high,30,0.123510666,0,0,0.0,0,0,false,0,0
200,46,high,40,0.08669968,0,0,0.0,0,0,false,0,0
200,47,low,10,0.08403233,4,4,0.0,0,0,false,0,0
200,47,low,20,0.079892945,4,4,0.0,0,0,false,0,0
200,47,low,30,0.09206807,4,4,0.0,0,0,false,0,0
200,47,low,40,0.092488924,4,4,0.0,0,0,false,0,0
200,47,high,10,0.081482541,4,4,0.0,0,0,false,0,0
200,47,high,20,0.083407412,4,4,0.0,0,0,false,0,0
200,47,high,30,0.093550106,4,4,0.0,0,0,false,0,0
200,47,high,40,0.093647291,4,4,0.0,0,0,false,0,0
200,48,low,10,0.10532199,4,4,0.0,0,0,false,0,0
200,48,low,20,0.104795296,4,4,0.0,0,0,false,0,0
200,48,low,30,0.09208521,4,4,0.0,0,0,false,0,0
200,48,low,40,0.117864788,4,4,0.0,0,0,false,0,0
200,48,high,10,0.076308223,4,4,0.0,0,0,false,0,0
200,48,high,20,0.081027649,4,4,0.0,0,0,false,0,0
200,48,high,30,0.092423387,4,4,0.0,0,0,false,0,0
200,48,high,40,0.116275883,4,4,0.0,0,0,false,0,0
200,49,low,10,0.07756035,3,3,0.0,0,0,false,0,0
200,49,low,20,0.081009143,3,3,0.0,0,0,false,0,0
200,49,low,30,0.089096863,3,3,0.0,0,0,false,0,0
200,49,low,40,0.121458256,3,3,0.0,0,0,false,0,0
200,49,high,10,0.079904376,3,3,0.0,0,0,false,0,0
200,49,high,20,0.083018995,3,3,0.0,0,0,false,0,0
200,49,high,30,0.119859437,3,3,0.0,0,0,false,0,0
200,49,high,40,0.090897509,3,3,0.0,0,0,false,0,0
200,51,low,10,0.080248826,4,4,0.0,0,0,false,0,0
200,51,low,20,0.107528531,4,4,0.0,0,0,false,0,0
200,51,low,30,0.090833557,4,4,0.0,0,0,false,0,0
200,51,low,40,0.090506153,4,4,0.0,0,0,false,0,0
200,51,high,10,0.111901172,4,4,0.0,0,0,false,0,0
200,51,high,20,0.080682226,4,4,0.0,0,0,false,0,0
200,51,high,30,0.090255651,4,4,0.0,0,0,false,0,0
200,51,high,40,0.091414736,4,4,0.0,0,0,false,0,0
200,52,low,10,0.110854648,5,5,0.0,0,0,false,0,0
200,52,low,20,0.110879791,5,5,0.0,0,0,false,0,0
200,52,low,30,0.11786562,5,5,0.0,0,0,false,0,0
200,52,low,40,0.09094376,5,5,0.0,0,0,false,0,0
200,52,high,10,0.081558803,5,5,0.0,0,0,false,0,0
200,52,high,20,0.078425696,5,5,0.0,0,0,false,0,0
200,52,high,30,0.119249125,5,5,0.0,0,0,false,0,0
200,52,high,40,0.092954823,5,5,0.0,0,0,false,0,0
200,53,low,10,0.0777205,4,4,0.0,0,0,false,0,0
200,53,low,20,0.085346842,4,4,0.0,0,0,false,0,0
200,53,low,30,0.129688274,4,4,0.0,0,0,false,0,0
1000,3,low,20,5.785482261,17,17,0.0,0,0,true,0,0
1000,4,low,20,5.579626478,29,29,0.0,0,0,true,0,0
1000,6,low,20,5.886145619,31,31,0.0,0,0,true,0,0
200,53,low,40,0.302651488,4,4,0.0,0,0,false,0,0
1000,8,low,20,6.19316963,26,26,0.0,0,0,true,0,0
200,53,high,10,0.078957841,4,4,0.0,0,0,false,0,0
200,53,high,20,0.091349413,4,4,0.0,0,0,false,0,0
200,53,high,30,0.092966497,4,4,0.0,0,0,false,0,0
200,53,high,40,0.105526959,4,4,0.0,0,0,false,0,0
200,54,low,10,0.110986488,3,3,0.0,0,0,false,0,0
200,54,low,20,0.102808528,3,3,0.0,0,0,false,0,0
200,54,low,30,0.10457097,3,3,0.0,0,0,false,0,0
50,9,high,10,2.031797866,3,3,0.0,4,4,false,0,0
50,14,low,10,0.035276004,2,2,0.0,2,2,false,0,0
50,14,low,20,0.010443176,2,2,0.0,2,2,false,0,0
50,14,high,10,0.091121003,2,2,0.0,2,2,false,0,0
50,14,high,20,0.019070125,2,2,0.0,2,2,false,0,0
50,22,low,10,0.009117618,2,2,0.0,2,2,false,0,0
50,22,high,10,0.009056795,2,2,0.0,2,2,false,0,0
50,25,high,10,0.009091635,3,3,0.0,0,0,false,0,0
50,26,low,10,0.009302703,2,2,0.0,2,2,false,0,0
50,26,high,10,0.009091986,2,2,0.0,0,0,false,0,0
50,33,low,10,0.015414135,4,4,0.0,6,6,false,0,2
50,33,low,20,0.011335297,4,4,0.0,6,6,false,0,2
50,51,low,10,0.010513422,3,3,0.0,14,14,false,0,2
50,51,low,20,0.011996304,3,3,0.0,14,14,false,0,2
50,51,low,30,0.012238557,3,3,0.0,14,14,false,0,2
50,51,low,40,0.01248329,3,3,0.0,14,14,false,0,2
50,54,low,10,0.009045092,2,2,0.0,2,2,false,0,0
50,54,low,20,0.009462262,2,2,0.0,2,2,false,0,0
50,54,high,10,0.008521349,2,2,0.0,2,2,false,0,0
50,54,high,20,0.00944185,2,2,0.0,2,2,false,0,0
50,56,low,10,0.008646717,2,2,0.0,2,2,false,0,0
50,57,high,10,0.009206981,2,2,0.0,8,8,false,0,0
50,57,high,20,0.022028542,2,2,0.0,8,8,false,0,0
