ntaxa,ngt,ils,nbp,m,r,imethod,gtee,hwcd,input_error,runtime_parallel,runtime_serial
100,1000,high,1000,10,5,phylonet,0.0671752577319588,122,38,795.823130062134,3908.33605006213
100,1000,high,1000,10,7,snaq,0.0702371134020618,40,38,1180.82597994804,3472.34587788582
100,1000,high,1000,10,8,phylonet,0.0788659793814433,28,28,506.190203036209,2569.55723703621
100,1000,high,1000,10,9,snaq,0.0625876288659794,132,36,788.25744509697,3373.36736249924
100,1000,high,1000,10,10,phylonet,0.979381443298969,184,238,322.577292921036,1716.60278192104
100,1000,high,1000,10,10,snaq,0.979381443298969,184,238,698.213958024979,3267.36735892296
100,1000,high,1000,20,3,snaq,0.078659793814433,46,46,41339.0658106804,121019.405845404
100,1000,high,1000,20,6,snaq,0.93998037332883,146,94,46627.4749209881,119270.234108925
100,1000,high,1000,20,9,phylonet,0.0746288659793814,42,48,58473.2823389562,163631.156710956
200,100,low,100,10,1,squirrel,0.209746192893401,138,124,15.394839104265,17.5084297582507
200,100,low,100,10,2,squirrel,0.23756345177665,226,152,22.8886109292507,25.2482382915914
200,100,low,100,10,3,phylonet,0.244111675126904,62,86,394.032719808868,2786.10014180887
200,100,low,100,10,3,squirrel,0.244111675126904,318,208,26.4811089374125,27.758136022836
200,100,low,100,10,4,phylonet,0.223756345177665,46,50,682.373173021439,3495.17328902144
200,100,low,100,10,6,phylonet,0.235431472081218,38,42,422.648648176468,3592.73142817647
200,100,low,100,10,7,phylonet,0.237309644670051,24,34,587.730053939087,3827.35340693909
200,100,low,100,10,9,phylonet,0.248121827411168,48,62,1524.49195791739,4379.10871191739
200,100,low,100,10,10,phylonet,0.508527918781726,18,22,303.680158045059,1868.47603504506
200,100,low,100,20,1,phylonet,0.205786802030457,30,48,17590.9808620369,70934.7293040369
200,100,low,100,20,6,snaq,0.203807106598985,16,24,48093.4809238911,114610.846004725
200,100,low,100,20,7,snaq,0.234517766497462,22,50,41519.8634521961,148245.676060438
200,100,low,100,20,8,phylonet,0.217157360406091,42,56,12111.0724721103,32224.9308231103
200,100,low,100,20,8,snaq,0.217157360406091,44,56,42531.7618978024,132072.343374014
200,100,low,100,20,9,phylonet,0.216091370558376,44,62,7341.25998901566,23398.1694120157
200,100,high,100,10,2,snaq,0.434314720812183,262,148,590.026701927185,5761.01253437996
200,100,high,100,10,2,squirrel,0.434314720812183,398,356,154.382952593267,156.365745004267
200,100,high,100,10,3,phylonet,0.491573604060914,282,196,1892.35599600594,10953.0053890059
200,100,high,100,10,3,squirrel,0.491573604060914,396,360,82.589289881289,86.0061682201922
200,100,high,100,10,6,snaq,0.444213197969543,280,200,1095.5908241272,6095.00036001205
200,100,high,100,10,6,squirrel,0.444213197969543,406,382,115.104788444936,117.759408656508
200,100,high,100,10,7,snaq,0.467918781725888,336,204,668.962908983231,5462.58764243126
200,100,high,100,10,8,phylonet,0.458781725888325,298,162,624.819068104614,5022.39522110461
200,100,high,100,20,2,phylonet,0.469187817258883,272,196,35927.1700307824,170442.605005782
200,100,high,100,20,3,phylonet,0.443502538071066,232,166,49262.6709010139,222598.456262014
200,100,high,1000,10,1,squirrel,0.536030142864619,394,320,114.037047281861,115.968740541488
200,100,high,1000,10,2,phylonet,0.785722000216006,276,198,2452.1394249543,8254.9061459543
200,100,high,1000,10,2,snaq,0.785722000216006,312,192,935.107564926147,9223.85502147675
200,100,high,1000,10,2,squirrel,0.785722000216006,382,360,78.8469119183719,81.2004331685603
200,100,high,1000,10,3,phylonet,0.764931418079706,314,178,1122.36768407161,10267.4000310716
200,100,high,1000,10,4,phylonet,0.860275262965095,294,212,3241.40993606714,27477.8174940671
200,100,high,1000,10,7,squirrel,0.791611007213465,350,330,74.5199836567044,78.1637008674443
200,100,high,1000,10,9,phylonet,0.825227880574204,260,182,1913.75085094885,8655.69118594885
200,100,high,1000,10,10,phylonet,0.810321489001692,272,234,1893.04773790897,8444.55778890897
200,1000,low,100,10,1,phylonet,0.220771573604061,12,30,521.186979085419,4982.68142508542
200,1000,low,100,10,1,squirrel,0.220771573604061,184,144,18.4749875925481,21.8149817399681
200,1000,low,100,10,3,phylonet,0.229593908629442,38,36,379.047475929123,2505.33345892912
200,1000,low,100,10,4,squirrel,0.206507614213198,184,140,19.5751748494804,22.966569647193
200,1000,low,100,10,5,phylonet,0.215873096446701,16,24,625.864583104584,4183.00000010458
200,1000,low,100,10,5,snaq,0.215873096446701,14,26,2483.40883708,6181.24700593948
200,1000,low,100,10,5,squirrel,0.215873096446701,158,132,20.6578810699284,24.2050160430372
25,100,low,100,10,4,squirrel,0.999090909090909,54,62,13.9186252839863,14.0302334539592
25,100,low,100,10,5,squirrel,0.200454545454545,24,28,16.2548987008631,16.338435895741
25,100,low,100,10,6,squirrel,0.235,34,32,17.2450066618621,17.3594552613795
25,100,low,100,10,8,squirrel,0.227727272727273,14,14,16.9630994312465,17.0547369867563
25,100,low,100,10,9,squirrel,0.185454545454545,20,24,15.7494431957603,15.8812891021371
25,100,high,100,10,4,squirrel,0.432727272727273,30,44,15.313510581851,15.5673113651574
25,100,high,100,10,6,squirrel,0.394090909090909,40,54,19.5338226519525,19.6125787273049
25,100,high,100,10,7,squirrel,0.371363636363636,40,40,17.2522205002606,17.5540927685797
25,100,high,100,10,8,squirrel,0.35,34,32,16.8133720010519,17.1371416002512
25,100,high,100,10,9,squirrel,0.368636363636364,46,48,16.3038310296834,16.9187870919704
25,100,high,100,10,10,squirrel,0.395909090909091,34,26,18.2530225403607,18.3102466240525
25,100,high,1000,10,4,squirrel,0.0590909090909091,40,60,15.111873626709,15.5309858210385
25,100,high,1000,10,5,squirrel,0.0636363636363636,52,56,17.6257272735238,17.9174160994589
25,100,high,1000,10,6,squirrel,0.0595454545454545,44,52,16.8406163975596,17.2839346639812
25,100,high,1000,10,7,squirrel,0.0595454545454545,36,40,17.4146552681923,17.7053120955825
25,100,high,1000,10,8,squirrel,0.0677272727272727,38,46,16.732069067657,17.5938948094845
25,100,high,1000,10,9,squirrel,0.0631818181818182,38,46,16.0369917117059,16.2221563272178
25,100,high,1000,10,10,squirrel,0.055,44,52,16.1990612074733,16.4682043455541
25,1000,low,100,10,4,squirrel,0.236545454545455,14,10,14.0734614916146,14.17819628492
25,1000,low,100,10,6,squirrel,0.188727272727273,28,16,16.9504599608481,17.2038215883076
25,1000,low,100,10,7,squirrel,0.190545454545455,14,10,16.9210709072649,17.1132040508091
25,1000,low,100,10,8,squirrel,0.149454545454545,12,14,16.5159635096788,16.7175739407539
25,1000,low,100,10,9,squirrel,0.198727272727273,22,18,16.6075477078557,16.8160785101354
25,1000,low,100,10,10,squirrel,0.200272727272727,28,16,16.8794764392078,17.0953758694232
25,1000,high,100,10,5,squirrel,0.951515151515152,48,64,19.291502289474,19.3555254079401
25,1000,high,100,10,6,squirrel,0.377681818181818,40,42,17.687784217298,18.2141456082463
25,1000,high,100,10,7,squirrel,0.334545454545454,40,46,19.0884654596448,19.3490922264755
25,1000,high,100,10,8,squirrel,0.359363636363636,42,40,19.1253260523081,19.247134283185
25,1000,high,100,10,10,squirrel,0.383636363636364,44,44,19.4892960563302,19.6016325354576
25,1000,high,1000,10,5,squirrel,0.0577727272727272,38,40,17.8641316480935,18.2195529788733
25,1000,high,1000,10,6,squirrel,0.0631818181818182,44,38,17.9006561413407,18.3486355505884
25,1000,high,1000,10,7,squirrel,0.0754545454545455,24,26,17.7057335302234,18.2868448346853
25,1000,high,1000,10,8,squirrel,0.0625,36,46,17.9685396626592,18.4407246150076
25,1000,high,1000,10,9,squirrel,0.0592272727272727,20,18,16.2190962545574,16.5706715025008
25,1000,high,1000,10,10,squirrel,0.0691818181818182,36,36,18.1981468386948,18.4414127245545
50,100,low,100,10,4,squirrel,0.267446808510638,54,46,13.7755674682558,14.0624216496944
50,100,low,100,10,5,squirrel,0.202127659574468,34,34,16.2541414871812,16.838910151273
50,100,low,100,10,8,squirrel,0.23063829787234,40,40,15.9760886393487,16.2157318554819
50,100,low,100,10,9,squirrel,0.224468085106383,40,38,16.0494973920286,16.6558906920254
50,100,low,100,10,10,squirrel,0.236808510638298,30,32,16.1825600378215,16.5757813379169
50,100,low,100,20,1,squirrel,0.237234042553191,69,64,24.3109847381711,28.9076618999243
50,100,high,100,10,4,squirrel,0.395106382978723,78,84,17.5047887228429,18.0320296287537
50,100,high,100,10,5,squirrel,0.39,80,94,21.4946307055652,22.900034379214
50,100,high,100,10,6,squirrel,0.950647071726256,80,82,20.1367780379951,20.6988464668393
50,100,high,100,10,8,squirrel,0.945531914893617,82,88,20.8177781105042,21.5174223333597
50,100,high,100,10,9,squirrel,0.465106382978723,88,94,19.8482506424189,20.4859908260405
50,100,high,100,10,10,squirrel,0.947550717466601,90,96,19.5952928289771,20.3189918957651
50,100,high,100,20,5,snaq,0.378297872340426,54,48,5594.77234101295,14285.3003537655
50,100,high,1000,10,4,squirrel,0.0606382978723404,90,86,16.6324197091162,17.2171678058803
50,100,high,1000,10,5,squirrel,0.0680851063829787,82,90,20.8259545974433,21.8296995200217
50,100,high,1000,10,6,squirrel,0.0623404255319149,88,110,22.857504427433,25.0526667349041
50,100,high,1000,10,8,squirrel,0.0621276595744681,90,80,19.585002951324,20.1744599640369
50,100,high,1000,10,9,squirrel,0.0614893617021277,76,80,20.0742232389748,21.1823104247451
50,100,high,1000,10,10,squirrel,0.0680851063829787,78,92,20.3028470613062,21.2112577408552
50,100,high,1000,20,1,squirrel,0.0787234042553191,88,106,20.3869043663144,21.890736412257
50,1000,low,100,10,4,squirrel,0.174021276595745,32,30,14.2581383772194,14.6880378387868
50,1000,low,100,10,5,squirrel,0.216851063829787,40,36,17.2775984965265,18.0044254772365
50,1000,low,100,10,6,squirrel,0.535446808510638,52,36,16.9743869192898,17.3960913605988
50,1000,low,100,10,7,squirrel,0.231063829787234,42,34,17.9215664230287,18.7069484777749
50,1000,low,100,10,9,squirrel,0.203212765957447,56,48,16.8004837222397,17.5386897847056
50,1000,low,100,10,10,squirrel,0.250404255319149,36,42,16.4011166878045,16.9969877786934
50,1000,low,100,20,1,squirrel,0.206893617021277,40,36,22.8312248960137,24.4865566715598
50,1000,high,100,10,4,squirrel,0.442021276595745,88,74,17.1480464376509,18.255594111979
50,1000,high,100,10,5,squirrel,0.423276595744681,80,74,21.7560868635774,23.387641005218
50,1000,high,100,10,6,squirrel,0.435744680851064,86,84,21.5959854833782,22.623078096658
50,1000,high,100,10,8,squirrel,0.420936170212766,86,76,21.0991074331105,22.5922368168831
50,1000,high,100,10,9,snaq,0.394553191489362,80,26,2569.63001084328,4635.92203402519
50,1000,high,100,10,9,squirrel,0.394553191489362,92,68,20.1732164397836,20.980940669775
50,1000,high,100,10,10,squirrel,0.368829787234042,80,70,20.328741710633,22.460757587105
50,1000,high,100,20,1,squirrel,0.457744680851064,92,88,21.1506114378572,23.4792776703835
50,1000,high,1000,10,4,squirrel,0.0726170212765957,76,70,17.3955460637808,18.7082210145891
50,1000,high,1000,10,5,squirrel,0.914893617021277,100,130,16.3276858739555,16.5021349601448
50,1000,high,1000,10,6,squirrel,0.0608297872340425,82,82,21.6778860986233,23.3307150043547
50,1000,high,1000,10,7,squirrel,0.0618723404255319,78,64,21.3897234201431,23.0493647605181
50,1000,high,1000,10,8,squirrel,0.0627659574468085,72,56,20.6582811400294,21.8080402314663
50,1000,high,1000,10,9,squirrel,0.0618936170212766,78,74,20.8820702582598,22.5883946530521
50,1000,high,1000,10,10,squirrel,0.0675106382978723,74,80,21.2784339673817,23.3658985383809
100,100,low,100,10,4,squirrel,0.193917525773196,90,78,14.1121976859868,15.2626966834068
100,100,low,100,10,5,squirrel,0.215670103092783,84,88,16.5267249718308,17.3367039039731
100,100,low,100,10,6,squirrel,0.194742268041237,76,68,16.4864614009857,17.2722195982933
100,100,low,100,10,7,squirrel,0.210309278350515,90,78,16.737230475992,18.1969058774412
100,100,low,100,10,8,squirrel,0.208247422680412,130,78,20.6817496456206,21.5244236253202
100,100,low,100,10,9,squirrel,0.193917525773196,54,60,16.0799195319414,16.5971523150802
100,100,low,100,10,10,squirrel,0.221443298969072,110,92,16.3576920591295,17.2860864624381
100,100,low,100,20,1,squirrel,0.205567010309278,82,96,21.0465221330523,32.4997326359153
100,100,high,100,10,4,squirrel,0.439587628865979,180,182,25.4255836568773,26.1186915934086
100,100,high,100,10,8,squirrel,0.433092783505155,194,198,30.7034703716636,31.3312534578145
100,100,high,100,10,10,squirrel,0.444742268041237,196,192,26.3705109283328,27.1290536634624
100,100,high,100,20,1,squirrel,0.838453608247423,178,216,37.0459661446512,52.4906802177429
100,100,high,1000,10,4,squirrel,0.0754639175257732,164,176,26.3290241472423,27.2120307981968
100,100,high,1000,10,5,squirrel,0.0715463917525773,182,158,22.4929865673184,23.2343449667096
100,100,high,1000,10,6,squirrel,0.0645360824742268,202,150,25.3910139277577,26.2995878830552
100,100,high,1000,10,7,squirrel,0.0812371134020619,194,182,27.3188886381686,28.9642823711038
100,100,high,1000,10,8,squirrel,0.0716494845360825,162,146,22.8384852707386,23.5907446406782
100,100,high,1000,10,9,squirrel,0.0784536082474227,186,160,23.6754569038749,24.4482678212225
100,100,high,1000,10,10,squirrel,0.0845360824742268,192,194,25.8625202104449,27.4305052272975
100,100,high,1000,20,1,squirrel,0.0789690721649485,178,196,31.711493961513,46.2828527763486
100,1000,low,100,10,5,squirrel,0.233711340206186,86,66,17.9962138347328,19.3214403130114
100,1000,low,100,10,6,squirrel,0.258690721649484,102,70,20.838665869087,22.3743494786322
100,1000,low,100,10,7,squirrel,0.315567010309278,88,74,18.24845309183,19.2124841585755
100,1000,low,100,10,9,squirrel,0.207350515463917,144,76,21.4756092131138,23.1102834679186
100,1000,low,100,10,10,squirrel,0.636336470939788,140,100,19.8890281766653,21.5409475043416
100,1000,high,100,10,5,squirrel,0.499175257731959,176,144,27.2129022926092,28.4446547888219
100,1000,high,100,10,7,squirrel,0.488876288659793,172,104,24.7912875190377,26.3689768388867
100,1000,high,100,10,9,squirrel,0.421113402061855,200,140,29.7134894095361,31.3606481254101
100,1000,high,100,10,10,squirrel,0.407793814432989,196,134,28.3261813223362,29.5868535973132
100,1000,high,1000,10,5,squirrel,0.0671752577319588,168,126,27.9348251111805,29.9656314216554
100,1000,high,1000,10,7,squirrel,0.0702371134020618,180,144,26.1082495041192,28.6491915918887
100,1000,high,1000,10,8,squirrel,0.0788659793814433,158,138,24.4864090010524,26.9495571739972
100,1000,high,1000,10,9,squirrel,0.0625876288659794,168,134,21.2865793444216,23.4403446018696
100,1000,high,1000,10,10,squirrel,0.979381443298969,196,280,16.2050039432943,17.8713022060692
200,100,low,100,10,4,squirrel,0.223756345177665,180,158,17.1370692513883,18.7206011526287
200,100,low,100,10,5,squirrel,0.212335025380711,184,186,18.108407177031,20.669474426657
200,100,low,100,10,6,squirrel,0.235431472081218,184,158,17.1657734699547,18.7434049062431
200,100,low,100,10,7,squirrel,0.237309644670051,148,142,17.0520578511059,19.0872934982181
200,100,low,100,10,8,squirrel,0.218781725888325,124,128,16.4767697528005,18.4338184259832
200,100,low,100,10,9,squirrel,0.248121827411168,280,206,28.2574735544622,29.5883164145052
200,100,low,100,10,10,squirrel,0.508527918781726,266,134,28.1298973336816,31.7893267795444
200,100,low,100,20,1,squirrel,0.205786802030457,208,202,29.4381369464099,68.443859461695
200,100,low,100,20,4,phylonet,0.218071065989848,44,66,30935.829260059,70198.915468059
200,100,high,100,10,8,squirrel,0.458781725888325,388,352,71.8271702714264,73.8042888976634
200,100,high,1000,10,8,snaq,0.483515896339834,320,184,1086.0322868824,6145.19002270699
200,100,high,1000,10,10,squirrel,0.810321489001692,390,376,112.994178380817,115.838599313051
200,100,high,1000,20,1,squirrel,0.785073982071498,392,438,109.685472261161,164.863007921726
200,100,high,1000,20,10,phylonet,0.938071065989848,300,260,87766.8869140972,237750.115579097
200,1000,low,100,10,6,phylonet,0.219015228426396,34,26,345.845228103073,2166.05784910307
200,1000,low,100,10,6,snaq,0.219015228426396,34,26,1273.21232008934,8552.31840372086
200,1000,low,100,10,6,squirrel,0.219015228426396,244,146,28.0565457567573,31.4492346942425
25,100,low,100,20,9,phylonet,0.178181818181818,2,16,6304.1798330011,6327.5889390011
25,100,high,100,20,7,phylonet,0.416363636363636,28,36,17929.8167539039,19242.7442389039
25,100,high,1000,10,4,phylonet,0.0590909090909091,14,30,3283.11256895802,6017.48892595802
25,1000,low,100,10,6,snaq,0.188727272727273,2,0,366.873546123505,697.358440876007
25,1000,low,100,10,8,phylonet,0.149454545454545,14,4,276.775072125031,511.969524125031
25,1000,low,100,20,7,snaq,0.260909090909091,2,6,46753.8105297089,47291.134655714
25,1000,high,100,10,6,phylonet,0.377681818181818,14,12,19582.4530750188,24147.2385560188
25,1000,high,100,20,8,phylonet,0.341545454545454,12,12,87366.2312728357,87414.1853968357
25,1000,high,100,20,9,snaq,0.433363636363636,2,8,5351.54110383987,6598.11990380287
50,100,low,100,10,4,snaq,0.267446808510638,8,6,949.591459989548,2518.40476799011
50,100,low,100,20,2,squirrel,0.218723404255319,50,58,22.7440673075616,26.6325731165707
50,100,high,100,10,2,phylonet,0.436595744680851,50,52,1462.71959109714,2738.35042509714
50,100,high,100,10,4,phylonet,0.395106382978723,46,44,1530.59605399777,3360.12974899777
50,100,high,100,20,2,squirrel,0.355744680851064,72,94,20.4813484996557,22.6297887302935
50,100,high,1000,20,2,phylonet,0.0578723404255319,68,58,6431.06579289888,14490.8596078989
50,100,high,1000,20,2,squirrel,0.0578723404255319,68,94,20.2275947481394,21.6596073247492
50,1000,low,100,20,2,squirrel,0.195744680851064,56,58,24.8455905131996,31.4391294643283
50,1000,high,100,10,4,snaq,0.442021276595745,16,16,1524.45556783676,3047.60039258003
50,1000,high,100,10,6,snaq,0.435744680851064,16,22,1870.98196697235,3630.17008781433
50,1000,high,100,20,2,squirrel,0.414021276595745,100,102,22.602007586509,24.9185289852321
50,1000,high,1000,10,2,snaq,0.090531914893617,64,24,1994.96318101883,5166.90223431587
50,1000,high,1000,20,8,phylonet,0.0861702127659574,20,26,4720.87792008429,14548.4503030843
100,100,low,100,20,2,squirrel,0.190927835051546,108,102,25.3152394108474,35.5034149847925
100,100,high,100,10,7,snaq,0.947835051546392,128,92,636.081810951233,2809.67612862587
100,100,high,1000,10,2,snaq,0.064020618556701,100,74,1167.28213405609,5002.70547938347
100,100,high,1000,20,9,phylonet,0.0703092783505155,100,74,38821.4479109802,101138.64977498
100,1000,low,100,20,2,squirrel,0.212659793814433,122,106,31.6912511773407,43.8784130997956
200,100,low,100,20,9,snaq,0.216091370558376,52,68,55385.9256010056,133143.768355846
200,100,high,1000,10,5,phylonet,0.820167089678511,288,142,870.955783002914,5737.52388300291
200,1000,low,100,10,8,phylonet,0.578087986463621,160,72,1686.16399404654,7491.84129304654
200,1000,low,100,10,8,snaq,0.578087986463621,186,68,1216.94708824158,5415.5376431942
